,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-09,ARG,Argentina,AR.BA,Buenos Aires,729,47,120
2,2020-05-09,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-09,ARG,Argentina,AR.CC,Chaco,191,9,56
4,2020-05-09,ARG,Argentina,AR.CH,Chubut,1,0,0
5,2020-05-09,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,648,32,301
6,2020-05-09,ARG,Argentina,AR.CB,Cordoba,228,6,38
7,2020-05-09,ARG,Argentina,AR.CN,Corrientes,31,0,5
8,2020-05-09,ARG,Argentina,AR.ER,Entre Rios,21,0,10
9,2020-05-09,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-09,ARG,Argentina,AR.JY,Jujuy,5,0,3
11,2020-05-09,ARG,Argentina,AR.LP,La Pampa,5,0,0
12,2020-05-09,ARG,Argentina,AR.LR,La Rioja,31,2,2
13,2020-05-09,ARG,Argentina,AR.MZ,Mendoza,63,5,5
14,2020-05-09,ARG,Argentina,AR.MN,Misiones,3,0,0
15,2020-05-09,ARG,Argentina,AR.NQ,Neuquen,91,4,2
16,2020-05-09,ARG,Argentina,AR.RN,Rio Negro,106,2,7
17,2020-05-09,ARG,Argentina,AR.SA,Salta,4,0,0
18,2020-05-09,ARG,Argentina,AR.SJ,San Juan,2,0,0
19,2020-05-09,ARG,Argentina,AR.SL,San Luis,11,0,6
20,2020-05-09,ARG,Argentina,AR.SC,Santa Cruz,40,0,5
21,2020-05-09,ARG,Argentina,AR.SF,Santa Fe,209,2,27
22,2020-05-09,ARG,Argentina,AR.SE,Santiago del Estero,12,0,3
23,2020-05-09,ARG,Argentina,AR.TF,Tierra del Fuego,110,0,36
24,2020-05-09,ARG,Argentina,AR.TM,Tucuman,30,3,3
25,2020-05-09,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-09,AUS,Australia,AU.NS,New South Wales,3053,44,2504
27,2020-05-09,AUS,Australia,AU.NT,Northern Territory,29,0,27
28,2020-05-09,AUS,Australia,AU.QL,Queensland,1045,6,1019
29,2020-05-09,AUS,Australia,AU.SA,South Australia,439,4,433
30,2020-05-09,AUS,Australia,AU.TS,Tasmania,227,13,182
31,2020-05-09,AUS,Australia,AU.VI,Victoria,1487,18,1336
32,2020-05-09,AUS,Australia,AU.WA,Western Australia,552,9,536
33,2020-05-09,AUT,Austria,AT.TR,Tirol,3518,107,3310
34,2020-05-09,AUT,Austria,AT.SZ,Salzburg,1212,36,1155
35,2020-05-09,AUT,Austria,AT.ST,Steiermark,1796,135,1395
36,2020-05-09,AUT,Austria,AT.NO,Niederösterreich,2684,95,2405
37,2020-05-09,AUT,Austria,AT.WI,Wien,2661,141,1999
38,2020-05-09,AUT,Austria,AT.KA,Kärnten,411,13,387
39,2020-05-09,AUT,Austria,AT.VO,Vorarlberg,876,19,838
40,2020-05-09,AUT,Austria,AT.OO,Oberösterreich,2267,58,2160
41,2020-05-09,AUT,Austria,AT.BU,Burgenland,331,11,279
45,2020-05-09,BRA,Brazil,BR.AC,Acre,1335,39,
46,2020-05-09,BRA,Brazil,BR.AP,Amapá,2493,69,
47,2020-05-09,BRA,Brazil,BR.AM,Amazonas,11925,962,
48,2020-05-09,BRA,Brazil,BR.PB,Pará,6775,578,
49,2020-05-09,BRA,Brazil,BR.RO,Rondônia,1263,41,
50,2020-05-09,BRA,Brazil,BR.RR,Roraima,1202,18,
51,2020-05-09,BRA,Brazil,BR.TO,Tocantins,572,9,
52,2020-05-09,BRA,Brazil,BR.AL,Alagoas,2172,114,
53,2020-05-09,BRA,Brazil,BR.BA,Bahia,5174,196,
54,2020-05-09,BRA,Brazil,BR.CE,Ceará,15879,1062,
55,2020-05-09,BRA,Brazil,BR.MA,Maranhão,6765,355,
56,2020-05-09,BRA,Brazil,BR.PA,Paraíba,2156,124,
57,2020-05-09,BRA,Brazil,BR.PE,Pernambuco,12470,972,
58,2020-05-09,BRA,Brazil,BR.PI,Piauí,1233,38,
59,2020-05-09,BRA,Brazil,BR.RN,Rio Grande do Norte,1919,87,
60,2020-05-09,BRA,Brazil,BR.SE,Sergipe,1588,33,
61,2020-05-09,BRA,Brazil,BR.ES,Espirito Santo,4412,172,
62,2020-05-09,BRA,Brazil,BR.MG,Minas Gerais,3123,118,
63,2020-05-09,BRA,Brazil,BR.RJ,Rio de Janeiro,16929,1653,
64,2020-05-09,BRA,Brazil,BR.SC,São Paulo,44411,3608,
65,2020-05-09,BRA,Brazil,BR.PR,Paraná,1785,107,
66,2020-05-09,BRA,Brazil,BR.RS,Rio Grande do Sul,2493,95,
67,2020-05-09,BRA,Brazil,BR.SP,Santa Catarina,3372,64,
68,2020-05-09,BRA,Brazil,BR.DF,Distrito Federal,2576,39,
69,2020-05-09,BRA,Brazil,BR.GO,Goiás,1069,47,
70,2020-05-09,BRA,Brazil,BR.MT,Mato Grosso,502,16,
71,2020-05-09,BRA,Brazil,BR.MS,Mato Grosso do Sul,346,11,
72,2020-05-09,CAN,Canada,CA.AB,Alberta,6157,116,
73,2020-05-09,CAN,Canada,CA.BC,British Columbia,2330,129,
75,2020-05-09,CAN,Canada,CA.MB,Manitoba,284,7,
76,2020-05-09,CAN,Canada,CA.NB,New Brunswick,120,0,
77,2020-05-09,CAN,Canada,CA.NF,Newfoundland and Labrador,261,3,
78,2020-05-09,CAN,Canada,CA.NS,Nova Scotia,1011,47,
79,2020-05-09,CAN,Canada,CA.ON,Ontario,21148,1726,
80,2020-05-09,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-09,CAN,Canada,CA.QC,Quebec,36997,2787,
82,2020-05-09,CAN,Canada,CA.SK,Saskatchewan,553,7,
84,2020-05-09,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-09,CAN,Canada,CA.YT,Yukon,11,0,
86,2020-05-09,CHL,Chile,CL.AN,Antofagasta,947,10,
87,2020-05-09,CHL,Chile,CL.AR,Araucanía,1418,36,
88,2020-05-09,CHL,Chile,CL.AP,Arica y Parinacota,347,6,
89,2020-05-09,CHL,Chile,CL.AT,Atacama,117,0,
90,2020-05-09,CHL,Chile,CL.AI,Aysén,8,0,
91,2020-05-09,CHL,Chile,CL.BI,Biobío,882,8,
92,2020-05-09,CHL,Chile,CL.CO,Coquimbo,129,0,
93,2020-05-09,CHL,Chile,CL.LG,Los Lagos,559,10,
94,2020-05-09,CHL,Chile,CL.LR,Los Ríos,206,6,
95,2020-05-09,CHL,Chile,CL.MA,Magallanes,881,11,
96,2020-05-09,CHL,Chile,CL.ML,Maule,432,15,
97,2020-05-09,CHL,Chile,CL.RM,Santiago Metropolitan,18957,163,
98,2020-05-09,CHL,Chile,CL.NB,Ñuble,182,3,
99,2020-05-09,CHL,Chile,CL.LI,O'Higgins,485,1,
100,2020-05-09,CHL,Chile,CL.TP,Tarapacá,878,19,
101,2020-05-09,CHL,Chile,CL.VS,Valparaíso,801,18,
244,2020-05-09,DEU,Germany,DE.RP,Rheinland-Pfalz,6291,195,
245,2020-05-09,DEU,Germany,DE.SH,Schleswig-Holstein,2938,123,
247,2020-05-09,DEU,Germany,DE.HE,Hessen,8998,411,
248,2020-05-09,DEU,Germany,DE.BW,Baden-Württemberg,33287,1542,
249,2020-05-09,DEU,Germany,DE.BY,Bayern,44265,2153,
250,2020-05-09,DEU,Germany,DE.NW,Nordrhein-Westfalen,34964,1425,
251,2020-05-09,DEU,Germany,DE.HB,Bremen,1043,32,
252,2020-05-09,DEU,Germany,DE.HH,Hamburg,4772,204,
253,2020-05-09,DEU,Germany,DE.NI,Niedersachsen,10827,498,
254,2020-05-09,DEU,Germany,DE.BE,Berlin,6261,165,
255,2020-05-09,DEU,Germany,DE.BR,Brandenburg,3101,134,
256,2020-05-09,DEU,Germany,DE.SN,Sachsen,4886,187,
257,2020-05-09,DEU,Germany,DE.TH,Thüringen,2556,117,
258,2020-05-09,DEU,Germany,DE.SL,Saarland,2663,142,
259,2020-05-09,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,726,19,
260,2020-05-09,DEU,Germany,DE.ST,Sachsen-Anhalt,1640,48,
261,2020-05-09,IND,India,IN.KL,Kerala,469,,
262,2020-05-09,IND,India,IN.DD,Delhi,2918,,
263,2020-05-09,IND,India,IN.TG,Telangana,1001,,
264,2020-05-09,IND,India,IN.RJ,Rajasthan,2195,,
265,2020-05-09,IND,India,IN.HR,Haryana,296,,
266,2020-05-09,IND,India,IN.UP,Uttar Pradesh,1903,,
267,2020-05-09,IND,India,IN.LD,Ladakh,20,,
268,2020-05-09,IND,India,IN.TN,Tamil Nadu,1885,,
269,2020-05-09,IND,India,IN.JK,Jammu and Kashmir,527,,
270,2020-05-09,IND,India,IN.KA,Karnataka,503,,
271,2020-05-09,IND,India,IN.MH,Maharashtra,8068,,
272,2020-05-09,IND,India,IN.PB,Punjab,324,,
273,2020-05-09,IND,India,IN.AP,Andhra Pradesh,1103,,
274,2020-05-09,IND,India,IN.UT,Uttarakhand,51,,
275,2020-05-09,IND,India,IN.OR,Odisha,103,,
276,2020-05-09,IND,India,IN.PY,Puducherry,8,,
277,2020-05-09,IND,India,IN.WB,West Bengal,611,,
278,2020-05-09,IND,India,IN.CH,Chandigarh,36,,
279,2020-05-09,IND,India,IN.CT,Chhattisgarh,37,,
280,2020-05-09,IND,India,IN.GJ,Gujarat,3301,,
281,2020-05-09,IND,India,IN.HP,Himachal Pradesh,40,,
282,2020-05-09,IND,India,IN.MP,Madhya Pradesh,2114,,
283,2020-05-09,IND,India,IN.BR,Bihar,277,,
284,2020-05-09,IND,India,IN.MN,Manipur,2,,
285,2020-05-09,IND,India,IN.MZ,Mizoram,1,,
286,2020-05-09,IND,India,IN.GA,Goa,7,,
287,2020-05-09,IND,India,IN.AN,Andaman and Nicobar Islands,33,,
288,2020-05-09,IND,India,IN.JH,Jharkhand,82,,
289,2020-05-09,IND,India,IN.AS,Assam,36,,
290,2020-05-09,IND,India,IN.AR,Arunachal Pradesh,1,,
292,2020-05-09,IND,India,IN.TR,Tripura,2,,
294,2020-05-09,IND,India,IN.ML,Meghalaya,12,,
297,2020-05-09,IDN,Indonesia,ID.AC,Aceh,17,,
298,2020-05-09,IDN,Indonesia,ID.SU,Sumatera Utara,179,,
299,2020-05-09,IDN,Indonesia,ID.SB,Sumatera Barat,286,,
300,2020-05-09,IDN,Indonesia,ID.RI,Riau,71,,
301,2020-05-09,IDN,Indonesia,ID.JA,Jambi,62,,
302,2020-05-09,IDN,Indonesia,ID.SL,Sumatera Selatan,278,,
303,2020-05-09,IDN,Indonesia,ID.BE,Bengkulu,37,,
304,2020-05-09,IDN,Indonesia,ID.LA,Lampung,66,,
306,2020-05-09,IDN,Indonesia,ID.KR,Kepulauan Riau,101,,
308,2020-05-09,IDN,Indonesia,ID.JR,Jawa Barat,1437,,
309,2020-05-09,IDN,Indonesia,ID.JT,Jawa Tengah,959,,
311,2020-05-09,IDN,Indonesia,ID.JI,Jawa Timur,1419,,
312,2020-05-09,IDN,Indonesia,ID.BT,Banten,523,,
313,2020-05-09,IDN,Indonesia,ID.BA,Bali,306,,
314,2020-05-09,IDN,Indonesia,ID.NB,Nusa Tenggara Barat,330,,
315,2020-05-09,IDN,Indonesia,ID.NT,Nusa Tenggara Timur,12,,
316,2020-05-09,IDN,Indonesia,ID.KB,Kalimantan Barat,118,,
317,2020-05-09,IDN,Indonesia,ID.KT,Kalimantan Tengah,189,,
318,2020-05-09,IDN,Indonesia,ID.KS,Kalimantan Selatan,253,,
319,2020-05-09,IDN,Indonesia,ID.KM,Kalimantan Timur,214,,
321,2020-05-09,IDN,Indonesia,ID.SW,Sulawesi Utara,53,,
322,2020-05-09,IDN,Indonesia,ID.ST,Sulawesi Tengah,75,,
323,2020-05-09,IDN,Indonesia,ID.SE,Sulawesi Selatan,710,,
324,2020-05-09,IDN,Indonesia,ID.SG,Sulawesi Tenggara,71,,
325,2020-05-09,IDN,Indonesia,ID.GO,Gorontalo,19,,
326,2020-05-09,IDN,Indonesia,ID.SR,Sulawesi Barat,62,,
327,2020-05-09,IDN,Indonesia,ID.MA,Maluku,32,,
328,2020-05-09,IDN,Indonesia,ID.MU,Maluku Utara,54,,
329,2020-05-09,IDN,Indonesia,ID.PA,Papua,277,,
330,2020-05-09,IDN,Indonesia,ID.IB,Papua Barat,53,,
331,2020-05-09,IRN,Iran,IR.QM,Qom,1178,,
332,2020-05-09,IRN,Iran,IR.TH,Tehran,5098,,
333,2020-05-09,IRN,Iran,IR.MN,Mazandaran,1700,,
334,2020-05-09,IRN,Iran,IR.AL,Alborz,1177,,
