,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-14,ARG,Argentina,AR.BA,Buenos Aires,729,47,120
2,2020-05-14,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-14,ARG,Argentina,AR.CC,Chaco,191,9,56
4,2020-05-14,ARG,Argentina,AR.CH,Chubut,1,0,0
5,2020-05-14,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,648,32,301
6,2020-05-14,ARG,Argentina,AR.CB,Cordoba,228,6,38
7,2020-05-14,ARG,Argentina,AR.CN,Corrientes,31,0,5
8,2020-05-14,ARG,Argentina,AR.ER,Entre Rios,21,0,10
9,2020-05-14,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-14,ARG,Argentina,AR.JY,Jujuy,5,0,3
11,2020-05-14,ARG,Argentina,AR.LP,La Pampa,5,0,0
12,2020-05-14,ARG,Argentina,AR.LR,La Rioja,31,2,2
13,2020-05-14,ARG,Argentina,AR.MZ,Mendoza,63,5,5
14,2020-05-14,ARG,Argentina,AR.MN,Misiones,3,0,0
15,2020-05-14,ARG,Argentina,AR.NQ,Neuquen,91,4,2
16,2020-05-14,ARG,Argentina,AR.RN,Rio Negro,106,2,7
17,2020-05-14,ARG,Argentina,AR.SA,Salta,4,0,0
18,2020-05-14,ARG,Argentina,AR.SJ,San Juan,2,0,0
19,2020-05-14,ARG,Argentina,AR.SL,San Luis,11,0,6
20,2020-05-14,ARG,Argentina,AR.SC,Santa Cruz,40,0,5
21,2020-05-14,ARG,Argentina,AR.SF,Santa Fe,209,2,27
22,2020-05-14,ARG,Argentina,AR.SE,Santiago del Estero,12,0,3
23,2020-05-14,ARG,Argentina,AR.TF,Tierra del Fuego,110,0,36
24,2020-05-14,ARG,Argentina,AR.TM,Tucuman,30,3,3
25,2020-05-14,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-14,AUS,Australia,AU.NS,New South Wales,3071,45,2605
27,2020-05-14,AUS,Australia,AU.NT,Northern Territory,29,0,27
28,2020-05-14,AUS,Australia,AU.QL,Queensland,1054,6,1031
29,2020-05-14,AUS,Australia,AU.SA,South Australia,439,4,434
30,2020-05-14,AUS,Australia,AU.TS,Tasmania,227,13,188
31,2020-05-14,AUS,Australia,AU.VI,Victoria,1540,18,1407
32,2020-05-14,AUS,Australia,AU.WA,Western Australia,552,9,538
33,2020-05-14,AUT,Austria,AT.TR,Tirol,3524,107,3360
34,2020-05-14,AUT,Austria,AT.SZ,Salzburg,1216,37,1175
35,2020-05-14,AUT,Austria,AT.ST,Steiermark,1814,139,1504
36,2020-05-14,AUT,Austria,AT.NO,Niederösterreich,2732,97,2487
37,2020-05-14,AUT,Austria,AT.WI,Wien,2829,144,2157
38,2020-05-14,AUT,Austria,AT.KA,Kärnten,411,13,389
39,2020-05-14,AUT,Austria,AT.VO,Vorarlberg,883,19,856
40,2020-05-14,AUT,Austria,AT.OO,Oberösterreich,2271,59,2177
41,2020-05-14,AUT,Austria,AT.BU,Burgenland,334,11,300
45,2020-05-14,BRA,Brazil,BR.AC,Acre,1740,55,
46,2020-05-14,BRA,Brazil,BR.AP,Amapá,3428,101,
47,2020-05-14,BRA,Brazil,BR.AM,Amazonas,17181,1235,
48,2020-05-14,BRA,Brazil,BR.PB,Pará,10867,1063,
49,2020-05-14,BRA,Brazil,BR.RO,Rondônia,1686,56,
50,2020-05-14,BRA,Brazil,BR.RR,Roraima,1500,37,
51,2020-05-14,BRA,Brazil,BR.TO,Tocantins,1029,23,
52,2020-05-14,BRA,Brazil,BR.AL,Alagoas,2972,177,
53,2020-05-14,BRA,Brazil,BR.BA,Bahia,6955,262,
54,2020-05-14,BRA,Brazil,BR.CE,Ceará,21077,1413,
55,2020-05-14,BRA,Brazil,BR.MA,Maranhão,9801,470,
56,2020-05-14,BRA,Brazil,BR.PA,Paraíba,3361,160,
57,2020-05-14,BRA,Brazil,BR.PE,Pernambuco,15588,1298,
58,2020-05-14,BRA,Brazil,BR.PI,Piauí,1784,60,
59,2020-05-14,BRA,Brazil,BR.RN,Rio Grande do Norte,2537,117,
60,2020-05-14,BRA,Brazil,BR.SE,Sergipe,2494,47,
61,2020-05-14,BRA,Brazil,BR.ES,Espirito Santo,5813,249,
62,2020-05-14,BRA,Brazil,BR.MG,Minas Gerais,3950,139,
63,2020-05-14,BRA,Brazil,BR.RJ,Rio de Janeiro,19467,2247,
64,2020-05-14,BRA,Brazil,BR.SC,São Paulo,54286,4315,
65,2020-05-14,BRA,Brazil,BR.PR,Paraná,2063,119,
66,2020-05-14,BRA,Brazil,BR.RS,Rio Grande do Sul,2997,120,
67,2020-05-14,BRA,Brazil,BR.SP,Santa Catarina,4332,78,
68,2020-05-14,BRA,Brazil,BR.DF,Distrito Federal,3416,51,
69,2020-05-14,BRA,Brazil,BR.GO,Goiás,1423,64,
70,2020-05-14,BRA,Brazil,BR.MT,Mato Grosso,719,23,
71,2020-05-14,BRA,Brazil,BR.MS,Mato Grosso do Sul,452,14,
72,2020-05-14,CAN,Canada,CA.AB,Alberta,6457,121,
73,2020-05-14,CAN,Canada,CA.BC,British Columbia,2392,135,
75,2020-05-14,CAN,Canada,CA.MB,Manitoba,289,7,
76,2020-05-14,CAN,Canada,CA.NB,New Brunswick,120,0,
77,2020-05-14,CAN,Canada,CA.NF,Newfoundland and Labrador,261,3,
78,2020-05-14,CAN,Canada,CA.NS,Nova Scotia,1026,51,
79,2020-05-14,CAN,Canada,CA.ON,Ontario,22865,1915,
80,2020-05-14,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-14,CAN,Canada,CA.QC,Quebec,40732,3352,
82,2020-05-14,CAN,Canada,CA.SK,Saskatchewan,582,7,
84,2020-05-14,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-14,CAN,Canada,CA.YT,Yukon,11,0,
100,2020-05-14,CHL,Chile,CL.TP,Tarapacá,682,1,
86,2020-05-14,CHL,Chile,CL.AN,Antofagasta,1277,11,
89,2020-05-14,CHL,Chile,CL.AT,Atacama,140,0,
92,2020-05-14,CHL,Chile,CL.CO,Coquimbo,165,1,
101,2020-05-14,CHL,Chile,CL.VS,Valparaíso,1213,25,
99,2020-05-14,CHL,Chile,CL.LI,O'Higgins,295,4,
96,2020-05-14,CHL,Chile,CL.ML,Maule,519,15,
91,2020-05-14,CHL,Chile,CL.BI,Biobío,995,9,
87,2020-05-14,CHL,Chile,CL.AR,Araucanía,1536,41,
93,2020-05-14,CHL,Chile,CL.LG,Los Lagos,633,11,
90,2020-05-14,CHL,Chile,CL.AI,Aysén,8,0,
95,2020-05-14,CHL,Chile,CL.MA,Magallanes,935,16,
97,2020-05-14,CHL,Chile,CL.RM,Santiago Metropolitan,27216,202,
94,2020-05-14,CHL,Chile,CL.LR,Los Ríos,214,7,
88,2020-05-14,CHL,Chile,CL.AP,Arica y Parinacota,373,7,
98,2020-05-14,CHL,Chile,CL.NB,Ñuble,849,20,
244,2020-05-14,DEU,Germany,DE.RP,Rheinland-Pfalz,6413,213,
245,2020-05-14,DEU,Germany,DE.SH,Schleswig-Holstein,2988,126,
247,2020-05-14,DEU,Germany,DE.HE,Hessen,9204,429,
248,2020-05-14,DEU,Germany,DE.BW,Baden-Württemberg,33851,1628,
249,2020-05-14,DEU,Germany,DE.BY,Bayern,45143,2260,
250,2020-05-14,DEU,Germany,DE.NW,Nordrhein-Westfalen,35967,1493,
251,2020-05-14,DEU,Germany,DE.HB,Bremen,1129,37,
252,2020-05-14,DEU,Germany,DE.HH,Hamburg,4981,228,
253,2020-05-14,DEU,Germany,DE.NI,Niedersachsen,11087,534,
254,2020-05-14,DEU,Germany,DE.BE,Berlin,6397,177,
255,2020-05-14,DEU,Germany,DE.BR,Brandenburg,3158,148,
256,2020-05-14,DEU,Germany,DE.SN,Sachsen,5061,195,
257,2020-05-14,DEU,Germany,DE.TH,Thüringen,2681,135,
258,2020-05-14,DEU,Germany,DE.SL,Saarland,2684,147,
259,2020-05-14,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,740,20,
260,2020-05-14,DEU,Germany,DE.ST,Sachsen-Anhalt,1668,54,
261,2020-05-14,IND,India,IN.KL,Kerala,469,,
262,2020-05-14,IND,India,IN.DD,Delhi,2918,,
263,2020-05-14,IND,India,IN.TG,Telangana,1001,,
264,2020-05-14,IND,India,IN.RJ,Rajasthan,2195,,
