,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-21,ARG,Argentina,AR.BA,Buenos Aires,0,0,120
2,2020-05-21,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-21,ARG,Argentina,AR.CC,Chaco,0,0,56
4,2020-05-21,ARG,Argentina,AR.CH,Chubut,0,0,0
5,2020-05-21,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,0,0,301
6,2020-05-21,ARG,Argentina,AR.CB,Cordoba,0,0,38
7,2020-05-21,ARG,Argentina,AR.CN,Corrientes,0,0,5
8,2020-05-21,ARG,Argentina,AR.ER,Entre Rios,0,0,10
9,2020-05-21,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-21,ARG,Argentina,AR.JY,Jujuy,0,0,3
11,2020-05-21,ARG,Argentina,AR.LP,La Pampa,0,0,0
12,2020-05-21,ARG,Argentina,AR.LR,La Rioja,0,0,2
13,2020-05-21,ARG,Argentina,AR.MZ,Mendoza,0,0,5
14,2020-05-21,ARG,Argentina,AR.MN,Misiones,0,0,0
15,2020-05-21,ARG,Argentina,AR.NQ,Neuquen,0,0,2
16,2020-05-21,ARG,Argentina,AR.RN,Rio Negro,0,0,7
17,2020-05-21,ARG,Argentina,AR.SA,Salta,0,0,0
18,2020-05-21,ARG,Argentina,AR.SJ,San Juan,0,0,0
19,2020-05-21,ARG,Argentina,AR.SL,San Luis,0,0,6
20,2020-05-21,ARG,Argentina,AR.SC,Santa Cruz,0,0,5
21,2020-05-21,ARG,Argentina,AR.SF,Santa Fe,0,0,27
22,2020-05-21,ARG,Argentina,AR.SE,Santiago del Estero,0,0,3
23,2020-05-21,ARG,Argentina,AR.TF,Tierra del Fuego,0,0,36
24,2020-05-21,ARG,Argentina,AR.TM,Tucuman,0,0,3
25,2020-05-21,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-21,AUS,Australia,AU.NS,New South Wales,3084,48,2648
27,2020-05-21,AUS,Australia,AU.NT,Northern Territory,29,0,29
28,2020-05-21,AUS,Australia,AU.QL,Queensland,1058,6,1040
29,2020-05-21,AUS,Australia,AU.SA,South Australia,439,4,435
30,2020-05-21,AUS,Australia,AU.TS,Tasmania,228,13,198
31,2020-05-21,AUS,Australia,AU.VI,Victoria,1593,18,1479
32,2020-05-21,AUS,Australia,AU.WA,Western Australia,557,9,545
33,2020-05-21,AUT,Austria,AT.TR,Tirol,3534,107,3395
34,2020-05-21,AUT,Austria,AT.SZ,Salzburg,1220,38,1189
35,2020-05-21,AUT,Austria,AT.ST,Steiermark,1833,142,1589
36,2020-05-21,AUT,Austria,AT.NO,Niederösterreich,2806,99,2562
37,2020-05-21,AUT,Austria,AT.WI,Wien,3014,144,2447
38,2020-05-21,AUT,Austria,AT.KA,Kärnten,411,13,393
39,2020-05-21,AUT,Austria,AT.VO,Vorarlberg,895,19,862
40,2020-05-21,AUT,Austria,AT.OO,Oberösterreich,2286,60,2197
41,2020-05-21,AUT,Austria,AT.BU,Burgenland,336,11,317
45,2020-05-21,BRA,Brazil,BR.AC,Acre,3103,78,
46,2020-05-21,BRA,Brazil,BR.AP,Amapá,5188,151,
47,2020-05-21,BRA,Brazil,BR.AM,Amazonas,25367,1620,
48,2020-05-21,BRA,Brazil,BR.PB,Pará,19756,1852,
49,2020-05-21,BRA,Brazil,BR.RO,Rondônia,2659,101,
50,2020-05-21,BRA,Brazil,BR.RR,Roraima,2146,72,
51,2020-05-21,BRA,Brazil,BR.TO,Tocantins,1976,47,
52,2020-05-21,BRA,Brazil,BR.AL,Alagoas,4916,262,
53,2020-05-21,BRA,Brazil,BR.BA,Bahia,11941,376,
54,2020-05-21,BRA,Brazil,BR.CE,Ceará,31413,2161,
55,2020-05-21,BRA,Brazil,BR.MA,Maranhão,16058,663,
56,2020-05-21,BRA,Brazil,BR.PA,Paraíba,6238,245,
57,2020-05-21,BRA,Brazil,BR.PE,Pernambuco,23911,1925,
58,2020-05-21,BRA,Brazil,BR.PI,Piauí,2852,91,
59,2020-05-21,BRA,Brazil,BR.RN,Rio Grande do Norte,4060,178,
60,2020-05-21,BRA,Brazil,BR.SE,Sergipe,4734,76,
61,2020-05-21,BRA,Brazil,BR.ES,Espirito Santo,8878,363,
62,2020-05-21,BRA,Brazil,BR.MG,Minas Gerais,5596,191,
63,2020-05-21,BRA,Brazil,BR.RJ,Rio de Janeiro,32089,3412,
64,2020-05-21,BRA,Brazil,BR.SC,São Paulo,73739,5558,
65,2020-05-21,BRA,Brazil,BR.PR,Paraná,2810,141,
66,2020-05-21,BRA,Brazil,BR.RS,Rio Grande do Sul,5473,166,
67,2020-05-21,BRA,Brazil,BR.SP,Santa Catarina,5610,98,
68,2020-05-21,BRA,Brazil,BR.DF,Distrito Federal,5542,84,
69,2020-05-21,BRA,Brazil,BR.GO,Goiás,2114,85,
70,2020-05-21,BRA,Brazil,BR.MT,Mato Grosso,1172,34,
71,2020-05-21,BRA,Brazil,BR.MS,Mato Grosso do Sul,746,17,
72,2020-05-21,CAN,Canada,CA.AB,Alberta,6768,132,
73,2020-05-21,CAN,Canada,CA.BC,British Columbia,2479,152,
75,2020-05-21,CAN,Canada,CA.MB,Manitoba,290,7,
76,2020-05-21,CAN,Canada,CA.NB,New Brunswick,121,0,
77,2020-05-21,CAN,Canada,CA.NF,Newfoundland and Labrador,260,3,
78,2020-05-21,CAN,Canada,CA.NS,Nova Scotia,1046,58,
79,2020-05-21,CAN,Canada,CA.ON,Ontario,25595,2106,
80,2020-05-21,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-21,CAN,Canada,CA.QC,Quebec,45504,3801,
82,2020-05-21,CAN,Canada,CA.SK,Saskatchewan,622,7,
84,2020-05-21,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-21,CAN,Canada,CA.YT,Yukon,11,0,
100,2020-05-21,CHL,Chile,CL.TP,Tarapacá,1246,4,
86,2020-05-21,CHL,Chile,CL.AN,Antofagasta,1778,17,
89,2020-05-21,CHL,Chile,CL.AT,Atacama,168,0,
92,2020-05-21,CHL,Chile,CL.CO,Coquimbo,268,2,
101,2020-05-21,CHL,Chile,CL.VS,Valparaíso,1887,38,
99,2020-05-21,CHL,Chile,CL.LI,O'Higgins,465,7,
96,2020-05-21,CHL,Chile,CL.ML,Maule,731,16,
91,2020-05-21,CHL,Chile,CL.BI,Biobío,1263,9,
87,2020-05-21,CHL,Chile,CL.AR,Araucanía,1715,44,
93,2020-05-21,CHL,Chile,CL.LG,Los Lagos,693,13,
90,2020-05-21,CHL,Chile,CL.AI,Aysén,8,0,
95,2020-05-21,CHL,Chile,CL.MA,Magallanes,987,18,
97,2020-05-21,CHL,Chile,CL.RM,Santiago Metropolitan,44641,388,
94,2020-05-21,CHL,Chile,CL.LR,Los Ríos,258,7,
88,2020-05-21,CHL,Chile,CL.AP,Arica y Parinacota,463,7,
98,2020-05-21,CHL,Chile,CL.NB,Ñuble,1020,21,
244,2020-05-21,DEU,Germany,DE.RP,Rheinland-Pfalz,6566,224,
245,2020-05-21,DEU,Germany,DE.SH,Schleswig-Holstein,3039,134,
247,2020-05-21,DEU,Germany,DE.HE,Hessen,9656,457,
248,2020-05-21,DEU,Germany,DE.BW,Baden-Württemberg,34174,1680,
249,2020-05-21,DEU,Germany,DE.BY,Bayern,46024,2358,
250,2020-05-21,DEU,Germany,DE.NW,Nordrhein-Westfalen,37010,1547,
251,2020-05-21,DEU,Germany,DE.HB,Bremen,1291,39,
252,2020-05-21,DEU,Germany,DE.HH,Hamburg,5059,240,
253,2020-05-21,DEU,Germany,DE.NI,Niedersachsen,11420,568,
254,2020-05-21,DEU,Germany,DE.BE,Berlin,6585,190,
255,2020-05-21,DEU,Germany,DE.BR,Brandenburg,3211,152,
256,2020-05-21,DEU,Germany,DE.SN,Sachsen,5197,203,
257,2020-05-21,DEU,Germany,DE.TH,Thüringen,2818,151,
258,2020-05-21,DEU,Germany,DE.SL,Saarland,2707,157,
259,2020-05-21,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,763,20,
260,2020-05-21,DEU,Germany,DE.ST,Sachsen-Anhalt,1692,54,
261,2020-05-21,IND,India,IN.KL,Kerala,469,,
262,2020-05-21,IND,India,IN.DD,Delhi,2918,,
263,2020-05-21,IND,India,IN.TG,Telangana,1001,,
264,2020-05-21,IND,India,IN.RJ,Rajasthan,2195,,
265,2020-05-21,IND,India,IN.HR,Haryana,296,,
266,2020-05-21,IND,India,IN.UP,Uttar Pradesh,1903,,
267,2020-05-21,IND,India,IN.LD,Ladakh,20,,
268,2020-05-21,IND,India,IN.TN,Tamil Nadu,1885,,
269,2020-05-21,IND,India,IN.JK,Jammu and Kashmir,527,,
270,2020-05-21,IND,India,IN.KA,Karnataka,503,,
271,2020-05-21,IND,India,IN.MH,Maharashtra,8284,,
272,2020-05-21,IND,India,IN.PB,Punjab,324,,
273,2020-05-21,IND,India,IN.AP,Andhra Pradesh,1103,,
274,2020-05-21,IND,India,IN.UT,Uttarakhand,51,,
275,2020-05-21,IND,India,IN.OR,Odisha,103,,
276,2020-05-21,IND,India,IN.PY,Puducherry,8,,
277,2020-05-21,IND,India,IN.WB,West Bengal,611,,
278,2020-05-21,IND,India,IN.CH,Chandigarh,36,,
279,2020-05-21,IND,India,IN.CT,Chhattisgarh,37,,
280,2020-05-21,IND,India,IN.GJ,Gujarat,3301,,
281,2020-05-21,IND,India,IN.HP,Himachal Pradesh,40,,
282,2020-05-21,IND,India,IN.MP,Madhya Pradesh,2114,,
283,2020-05-21,IND,India,IN.BR,Bihar,277,,
284,2020-05-21,IND,India,IN.MN,Manipur,2,,
285,2020-05-21,IND,India,IN.MZ,Mizoram,1,,
286,2020-05-21,IND,India,IN.GA,Goa,7,,
287,2020-05-21,IND,India,IN.AN,Andaman and Nicobar Islands,33,,
288,2020-05-21,IND,India,IN.JH,Jharkhand,82,,
289,2020-05-21,IND,India,IN.AS,Assam,36,,
290,2020-05-21,IND,India,IN.AR,Arunachal Pradesh,1,,
292,2020-05-21,IND,India,IN.TR,Tripura,2,,
294,2020-05-21,IND,India,IN.ML,Meghalaya,12,,
297,2020-05-21,IDN,Indonesia,ID.AC,Aceh,18,,
298,2020-05-21,IDN,Indonesia,ID.SU,Sumatera Utara,273,,
299,2020-05-21,IDN,Indonesia,ID.SB,Sumatera Barat,436,,
300,2020-05-21,IDN,Indonesia,ID.RI,Riau,108,,
301,2020-05-21,IDN,Indonesia,ID.JA,Jambi,89,,
302,2020-05-21,IDN,Indonesia,ID.SL,Sumatera Selatan,674,,
303,2020-05-21,IDN,Indonesia,ID.BE,Bengkulu,69,,
304,2020-05-21,IDN,Indonesia,ID.LA,Lampung,101,,
306,2020-05-21,IDN,Indonesia,ID.KR,Kepulauan Riau,140,,
