,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
279,2020-04-30,IND,India,IN.CT,Chhattisgarh,37,,
280,2020-04-30,IND,India,IN.GJ,Gujarat,3301,,
281,2020-04-30,IND,India,IN.HP,Himachal Pradesh,40,,
282,2020-04-30,IND,India,IN.MP,Madhya Pradesh,2090,,
283,2020-04-30,IND,India,IN.BR,Bihar,277,,
284,2020-04-30,IND,India,IN.MN,Manipur,2,,
285,2020-04-30,IND,India,IN.MZ,Mizoram,1,,
286,2020-04-30,IND,India,IN.GA,Goa,7,,
287,2020-04-30,IND,India,IN.AN,Andaman and Nicobar Islands,33,,
288,2020-04-30,IND,India,IN.JH,Jharkhand,82,,
289,2020-04-30,IND,India,IN.AS,Assam,36,,
290,2020-04-30,IND,India,IN.AR,Arunachal Pradesh,1,,
292,2020-04-30,IND,India,IN.TR,Tripura,2,,
294,2020-04-30,IND,India,IN.ML,Meghalaya,12,,
297,2020-04-30,IDN,Indonesia,ID.AC,Aceh,10,,
298,2020-04-30,IDN,Indonesia,ID.SU,Sumatera Utara,117,,
299,2020-04-30,IDN,Indonesia,ID.SB,Sumatera Barat,148,,
300,2020-04-30,IDN,Indonesia,ID.RI,Riau,41,,
301,2020-04-30,IDN,Indonesia,ID.JA,Jambi,32,,
302,2020-04-30,IDN,Indonesia,ID.SL,Sumatera Selatan,150,,
303,2020-04-30,IDN,Indonesia,ID.BE,Bengkulu,12,,
304,2020-04-30,IDN,Indonesia,ID.LA,Lampung,46,,
306,2020-04-30,IDN,Indonesia,ID.KR,Kepulauan Riau,89,,
308,2020-04-30,IDN,Indonesia,ID.JR,Jawa Barat,1012,,
309,2020-04-30,IDN,Indonesia,ID.JT,Jawa Tengah,724,,
311,2020-04-30,IDN,Indonesia,ID.JI,Jawa Timur,958,,
312,2020-04-30,IDN,Indonesia,ID.BT,Banten,404,,
313,2020-04-30,IDN,Indonesia,ID.BA,Bali,222,,
314,2020-04-30,IDN,Indonesia,ID.NB,Nusa Tenggara Barat,230,,
315,2020-04-30,IDN,Indonesia,ID.NT,Nusa Tenggara Timur,3,,
316,2020-04-30,IDN,Indonesia,ID.KB,Kalimantan Barat,58,,
317,2020-04-30,IDN,Indonesia,ID.KT,Kalimantan Tengah,145,,
318,2020-04-30,IDN,Indonesia,ID.KS,Kalimantan Selatan,170,,
319,2020-04-30,IDN,Indonesia,ID.KM,Kalimantan Timur,134,,
321,2020-04-30,IDN,Indonesia,ID.SW,Sulawesi Utara,45,,
322,2020-04-30,IDN,Indonesia,ID.ST,Sulawesi Tengah,47,,
323,2020-04-30,IDN,Indonesia,ID.SE,Sulawesi Selatan,491,,
324,2020-04-30,IDN,Indonesia,ID.SG,Sulawesi Tenggara,62,,
325,2020-04-30,IDN,Indonesia,ID.GO,Gorontalo,15,,
326,2020-04-30,IDN,Indonesia,ID.SR,Sulawesi Barat,42,,
327,2020-04-30,IDN,Indonesia,ID.MA,Maluku,23,,
328,2020-04-30,IDN,Indonesia,ID.MU,Maluku Utara,40,,
329,2020-04-30,IDN,Indonesia,ID.PA,Papua,205,,
330,2020-04-30,IDN,Indonesia,ID.IB,Papua Barat,37,,
331,2020-04-30,IRN,Iran,IR.QM,Qom,1178,,
332,2020-04-30,IRN,Iran,IR.TH,Tehran,5098,,
333,2020-04-30,IRN,Iran,IR.MN,Mazandaran,1700,,
334,2020-04-30,IRN,Iran,IR.AL,Alborz,1177,,
335,2020-04-30,IRN,Iran,IR.SM,Semnan,645,,
336,2020-04-30,IRN,Iran,IR.GI,Golestan,391,,
337,2020-04-30,IRN,Iran,IR.QZ,Qazvin,669,,
338,2020-04-30,IRN,Iran,IR.IL,Isfahan,1979,,
339,2020-04-30,IRN,Iran,IR.ES,Fars,505,,
340,2020-04-30,IRN,Iran,IR.HD,Hormozgan,148,,
341,2020-04-30,IRN,Iran,IR.KB,Kohgiluyeh and Boyer-Ahmad,73,,
342,2020-04-30,IRN,Iran,IR.CM,Chaharmahal and Bakhtiari,68,,
343,2020-04-30,IRN,Iran,IR.BS,Bushehr,55,,
344,2020-04-30,IRN,Iran,IR.FA,Gilan,1191,,
345,2020-04-30,IRN,Iran,IR.AR,Ardabil,289,,
346,2020-04-30,IRN,Iran,IR.EA,East Azerbaijan,813,,
347,2020-04-30,IRN,Iran,IR.WA,West Azerbaijan,395,,
348,2020-04-30,IRN,Iran,IR.KD,Kordestan,238,,
349,2020-04-30,IRN,Iran,IR.ZA,Zanjan,394,,
350,2020-04-30,IRN,Iran,IR.MK,Markazi,882,,
351,2020-04-30,IRN,Iran,IR.GO,Hamadan,175,,
352,2020-04-30,IRN,Iran,IR.KZ,Khuzestan,444,,
353,2020-04-30,IRN,Iran,IR.BK,Kermanshah,243,,
354,2020-04-30,IRN,Iran,IR.LO,Lorestan,476,,
355,2020-04-30,IRN,Iran,IR.HG,Ilam,183,,
356,2020-04-30,IRN,Iran,IR.KV,Razavi Khorasan,858,,
357,2020-04-30,IRN,Iran,IR.SB,Sistan and Baluchestan,134,,
358,2020-04-30,IRN,Iran,IR.YA,Yazd,725,,
359,2020-04-30,IRN,Iran,IR.KJ,South Khorasan,178,,
360,2020-04-30,IRN,Iran,IR.KE,Kerman,169,,
361,2020-04-30,IRN,Iran,IR.KS,North Khorasan,165,,
362,2020-04-30,IRL,Ireland,IE.DN,Dublin,9624,,
363,2020-04-30,IRL,Ireland,IE.CW,Carlow,93,,
364,2020-04-30,IRL,Ireland,IE.CN,Cavan,627,,
365,2020-04-30,IRL,Ireland,IE.CE,Clare,229,,
366,2020-04-30,IRL,Ireland,IE.DL,Donegal,453,,
367,2020-04-30,IRL,Ireland,IE.KE,Kildare,1147,,
368,2020-04-30,IRL,Ireland,IE.KK,Kilkenny,233,,
369,2020-04-30,IRL,Ireland,IE.LD,Longford,135,,
370,2020-04-30,IRL,Ireland,IE.LH,Louth,640,,
371,2020-04-30,IRL,Ireland,IE.MO,Mayo,466,,
372,2020-04-30,IRL,Ireland,IE.MH,Meath,638,,
373,2020-04-30,IRL,Ireland,IE.CK,Cork,1126,,
374,2020-04-30,IRL,Ireland,IE.RN,Roscommon,141,,
375,2020-04-30,IRL,Ireland,IE.LK,Limerick,518,,
376,2020-04-30,IRL,Ireland,IE.GY,Galway,332,,
377,2020-04-30,IRL,Ireland,IE.WW,Wicklow,558,,
378,2020-04-30,IRL,Ireland,IE.WH,Westmeath,448,,
379,2020-04-30,IRL,Ireland,IE.OY,Offaly,236,,
380,2020-04-30,IRL,Ireland,IE.KY,Kerry,288,,
381,2020-04-30,IRL,Ireland,IE.WX,Wexford,162,,
382,2020-04-30,IRL,Ireland,IE.TY,Tipperary,370,,
383,2020-04-30,IRL,Ireland,IE.SO,Sligo,117,,
384,2020-04-30,IRL,Ireland,IE.WD,Waterford,138,,
385,2020-04-30,IRL,Ireland,IE.LS,Laois,212,,
386,2020-04-30,IRL,Ireland,IE.LM,Leitrim,67,,
387,2020-04-30,IRL,Ireland,IE.MN,Monaghan,385,,
388,2020-04-30,ITA,Italy,IT.AB,Abruzzo,2930,320,695
389,2020-04-30,ITA,Italy,IT.PU,Basilicata,367,25,150
390,2020-04-30,ITA,Italy,IT.BC,Trentino-Alto Adige,6634,693,3769
391,2020-04-30,ITA,Italy,IT.LB,Calabria,1108,86,282
392,2020-04-30,ITA,Italy,IT.CM,Campania,4423,359,1291
393,2020-04-30,ITA,Italy,IT.ER,Emilia Romagna,25436,3551,12322
394,2020-04-30,ITA,Italy,IT.FV,Friuli V. G.,3025,289,1566
395,2020-04-30,ITA,Italy,IT.LZ,Lazio,6616,441,1707
396,2020-04-30,ITA,Italy,IT.LG,Liguria,7993,1167,3275
397,2020-04-30,ITA,Italy,IT.LM,Lombardia,75732,13772,25749
398,2020-04-30,ITA,Italy,IT.MH,Marche,6247,906,2131
399,2020-04-30,ITA,Italy,IT.ML,Molise,298,21,87
400,2020-04-30,ITA,Italy,IT.PM,Piemonte,26289,3066,7730
401,2020-04-30,ITA,Italy,IT.SD,Puglia,4072,415,708
402,2020-04-30,ITA,Italy,IT.SC,Sardegna,1295,116,435
403,2020-04-30,ITA,Italy,IT.TT,Sicilia,3166,235,774
404,2020-04-30,ITA,Italy,IT.TC,Toscana,9352,842,2926
405,2020-04-30,ITA,Italy,IT.UM,Umbria,1392,67,1092
406,2020-04-30,ITA,Italy,IT.VD,Valle d'Aosta,1128,137,902
407,2020-04-30,ITA,Italy,IT.VN,Veneto,17960,1459,8354
408,2020-04-30,JPN,Japan,JP.HK,Hokkaido,762,29,
409,2020-04-30,JPN,Japan,JP.AO,Aomori,26,,
411,2020-04-30,JPN,Japan,JP.MG,Miyagi,88,,
412,2020-04-30,JPN,Japan,JP.AK,Akita,15,,
413,2020-04-30,JPN,Japan,JP.YT,Yamagata,68,,
414,2020-04-30,JPN,Japan,JP.FS,Fukushima,73,,
415,2020-04-30,JPN,Japan,JP.IB,Ibaraki,163,7,
416,2020-04-30,JPN,Japan,JP.TC,Tochigi,54,,
417,2020-04-30,JPN,Japan,JP.GM,Gunma,146,16,
418,2020-04-30,JPN,Japan,JP.ST,Saitama,859,34,
419,2020-04-30,JPN,Japan,JP.CH,Chiba,835,32,
420,2020-04-30,JPN,Japan,JP.TK,Tokyo,4152,120,
421,2020-04-30,JPN,Japan,JP.KN,Kanagawa,1023,34,
422,2020-04-30,JPN,Japan,JP.NI,Niigata,75,,
423,2020-04-30,JPN,Japan,JP.TY,Toyama,200,9,
424,2020-04-30,JPN,Japan,JP.IS,Ishikawa,251,8,
425,2020-04-30,JPN,Japan,JP.FI,Fukui,122,8,
426,2020-04-30,JPN,Japan,JP.YN,Yamanashi,53,,
427,2020-04-30,JPN,Japan,JP.NN,Nagano,66,,
428,2020-04-30,JPN,Japan,JP.GF,Gifu,149,6,
429,2020-04-30,JPN,Japan,JP.SZ,Shizuoka,72,1,
430,2020-04-30,JPN,Japan,JP.AI,Aichi,483,33,
431,2020-04-30,JPN,Japan,JP.ME,Mie,44,1,
432,2020-04-30,JPN,Japan,JP.SH,Shiga,95,1,
433,2020-04-30,JPN,Japan,JP.KY,Kyoto,320,10,
434,2020-04-30,JPN,Japan,JP.OS,Osaka,1625,41,
435,2020-04-30,JPN,Japan,JP.HG,Hyogo,646,27,
436,2020-04-30,JPN,Japan,JP.NR,Nara,79,1,
437,2020-04-30,JPN,Japan,JP.WK,Wakayama,62,2,
438,2020-04-30,JPN,Japan,JP.TT,Tottori,3,,
439,2020-04-30,JPN,Japan,JP.SM,Shimane,23,,
440,2020-04-30,JPN,Japan,JP.OY,Okayama,22,,
441,2020-04-30,JPN,Japan,JP.HS,Hiroshima,155,2,
442,2020-04-30,JPN,Japan,JP.YC,Yamaguchi,32,,
443,2020-04-30,JPN,Japan,JP.TS,Tokushima,5,1,
444,2020-04-30,JPN,Japan,JP.KG,Kagawa,28,,
445,2020-04-30,JPN,Japan,JP.EH,Ehime,47,3,
446,2020-04-30,JPN,Japan,JP.KC,Kōchi,74,3,
447,2020-04-30,JPN,Japan,JP.FO,Fukuoka,640,20,
448,2020-04-30,JPN,Japan,JP.SG,Saga,41,,
449,2020-04-30,JPN,Japan,JP.NS,Nagasaki,17,1,
450,2020-04-30,JPN,Japan,JP.KM,Kumamoto,46,1,
451,2020-04-30,JPN,Japan,JP.OT,Oita,60,1,
452,2020-04-30,JPN,Japan,JP.MZ,Miyazaki,17,,
453,2020-04-30,JPN,Japan,JP.KS,Kagoshima,10,,
454,2020-04-30,JPN,Japan,JP.ON,Okinawa,142,5,
457,2020-04-30,KOR,South Korea,KR.TG,Daegu,6798,,
458,2020-04-30,KOR,South Korea,KR.KB,Gyeongsangbuk-do,1314,,
459,2020-04-30,KOR,South Korea,KR.KN,Gyeongsangnam-do,108,,
460,2020-04-30,KOR,South Korea,KR.KW,Gangwon-do,44,,
461,2020-04-30,KOR,South Korea,KR.KG,Gyeonggi-do,580,,
462,2020-04-30,KOR,South Korea,KR.SO,Seoul,558,,
463,2020-04-30,KOR,South Korea,KR.KJ,Gwangju,28,,
464,2020-04-30,KOR,South Korea,KR.TJ,Daejeon,39,,
465,2020-04-30,KOR,South Korea,KR.PU,Busan,114,,
466,2020-04-30,KOR,South Korea,KR.UL,Ulsan,40,,
467,2020-04-30,KOR,South Korea,KR.CN,Jeollanam-do,17,,
468,2020-04-30,KOR,South Korea,KR.CB,Jeollabuk-do,15,,
469,2020-04-30,KOR,South Korea,KR.GB,Chungcheongbuk-do,45,,
470,2020-04-30,KOR,South Korea,KR.GN,Chungcheongnam-do,136,,
471,2020-04-30,KOR,South Korea,KR.SJ,Sejong City,46,,
472,2020-04-30,KOR,South Korea,KR.IN,Incheon,79,,
473,2020-04-30,KOR,South Korea,KR.CJ,Jeju-do,12,,
475,2020-04-30,MYS,Malaysia,MY.PL,Perlis,18,,
476,2020-04-30,MYS,Malaysia,MY.KH,Kedah,95,,
477,2020-04-30,MYS,Malaysia,MY.PG,Pulau Pinang,121,,
478,2020-04-30,MYS,Malaysia,MY.PK,Perak,253,,
479,2020-04-30,MYS,Malaysia,MY.SL,Selangor,1431,,
480,2020-04-30,MYS,Malaysia,MY.NS,Negeri Sembilan,513,,
481,2020-04-30,MYS,Malaysia,MY.ME,Melaka,198,,
482,2020-04-30,MYS,Malaysia,MY.JH,Johor,663,,
483,2020-04-30,MYS,Malaysia,MY.PH,Pahang,294,,
484,2020-04-30,MYS,Malaysia,MY.TE,Terengganu,110,,
485,2020-04-30,MYS,Malaysia,MY.KN,Kelantan,155,,
486,2020-04-30,MYS,Malaysia,MY.SA,Sabah,315,,
487,2020-04-30,MYS,Malaysia,MY.SK,Sarawak,507,,
488,2020-04-30,MYS,Malaysia,MY.KL,Kuala Lumpur,1232,,
489,2020-04-30,MYS,Malaysia,MY.PJ,Putrajaya,81,,
490,2020-04-30,MYS,Malaysia,MY.LA,Labuan,16,,
491,2020-04-30,MEX,Mexico,MX.AG,Aguascalientes,206,6,
492,2020-04-30,MEX,Mexico,MX.BN,Baja California,1577,222,
493,2020-04-30,MEX,Mexico,MX.BS,Baja California Sur,309,16,
494,2020-04-30,MEX,Mexico,MX.CM,Campeche,129,19,
495,2020-04-30,MEX,Mexico,MX.CP,Chiapas,173,7,
496,2020-04-30,MEX,Mexico,MX.CH,Chihuahua,352,76,
497,2020-04-30,MEX,Mexico,MX.DF,Ciudad de Mexico,6113,409,
498,2020-04-30,MEX,Mexico,MX.CA,Coahuila,403,41,1
499,2020-04-30,MEX,Mexico,MX.CL,Colima,26,3,
500,2020-04-30,MEX,Mexico,MX.DU,Durango,67,7,
501,2020-04-30,MEX,Mexico,MX.GJ,Guanajuato,262,24,
502,2020-04-30,MEX,Mexico,MX.GR,Guerrero,273,47,
503,2020-04-30,MEX,Mexico,MX.HI,Hidalgo,254,30,
504,2020-04-30,MEX,Mexico,MX.JA,Jalisco,348,28,
505,2020-04-30,MEX,Mexico,MX.MC,Michoacan,323,42,
506,2020-04-30,MEX,Mexico,MX.MR,Morelos,307,36,
507,2020-04-30,MEX,Mexico,MX.MX,México,2258,169,1
508,2020-04-30,MEX,Mexico,MX.NA,Nayarit,86,12,
509,2020-04-30,MEX,Mexico,MX.NL,Nuevo Leon,346,16,
510,2020-04-30,MEX,Mexico,MX.OA,Oaxaca,136,19,
511,2020-04-30,MEX,Mexico,MX.PU,Puebla,642,86,
512,2020-04-30,MEX,Mexico,MX.QE,Queretaro,136,13,
513,2020-04-30,MEX,Mexico,MX.QR,Quintana Roo,778,114,
514,2020-04-30,MEX,Mexico,MX.SL,San Luis Potosi,108,7,
515,2020-04-30,MEX,Mexico,MX.SI,Sinaloa,869,139,1
516,2020-04-30,MEX,Mexico,MX.SO,Sonora,186,20,
517,2020-04-30,MEX,Mexico,MX.TB,Tabasco,977,124,
518,2020-04-30,MEX,Mexico,MX.TM,Tamaulipas,316,18,
519,2020-04-30,MEX,Mexico,MX.TL,Tlaxcala,199,23,
520,2020-04-30,MEX,Mexico,MX.VE,Veracruz,546,52,
521,2020-04-30,MEX,Mexico,MX.YU,Yucatan,445,26,
522,2020-04-30,MEX,Mexico,MX.ZA,Zacatecas,74,8,
1173,2020-04-30,RUS,Russia,RU.SP,Saint Petersburg,4062,29,779
1174,2020-04-30,RUS,Russia,RU.MS,Moscow Oblast,11710,93,430
1175,2020-04-30,RUS,Russia,RU.SA,Samara Oblast,367,5,36
1176,2020-04-30,RUS,Russia,RU.SK,Saha Republic,207,3,27
1177,2020-04-30,RUS,Russia,RU.SV,Sverdlov Oblast,703,1,102
1178,2020-04-30,RUS,Russia,RU.KN,Kaliningrad Oblast,358,3,66
1179,2020-04-30,RUS,Russia,RU.KV,Kirov Oblast,493,4,42
1180,2020-04-30,RUS,Russia,RU.NS,Novosibirsk Oblast,471,4,78
1181,2020-04-30,RUS,Russia,RU.KX,Krasnoyarskiy Kray,666,8,64
1182,2020-04-30,RUS,Russia,RU.TB,Tambov Oblast,612,2,93
1183,2020-04-30,RUS,Russia,RU.LP,Lipetsk Oblast,415,2,84
1184,2020-04-30,RUS,Russia,RU.TV,Tver Oblast,535,3,51
1185,2020-04-30,RUS,Russia,RU.KH,Habarovskiy Kray,536,5,73
1186,2020-04-30,RUS,Russia,RU.TY,Tumen Oblast,435,3,95
1187,2020-04-30,RUS,Russia,RU.TL,Tula Oblast,965,7,96
1188,2020-04-30,RUS,Russia,RU.PE,Perm Oblast,500,7,91
1189,2020-04-30,RUS,Russia,RU.NZ,Nizhegorodskaya Oblast,1944,12,226
1190,2020-04-30,RUS,Russia,RU.KD,Krasnodarskiy Kray,1017,20,251
1191,2020-04-30,RUS,Russia,RU.VR,Voronezh Oblast,493,9,74
1192,2020-04-30,RUS,Russia,RU.KE,Kemerovo Oblast,126,2,18
1193,2020-04-30,RUS,Russia,RU.KK,Republic of Hakassia,232,7,20
1194,2020-04-30,RUS,Russia,RU.MM,Murmansk Oblast,1227,4,98
1195,2020-04-30,RUS,Russia,RU.KO,Komi Republic,621,5,64
1196,2020-04-30,RUS,Russia,RU.KG,Kaluga Oblast,885,12,44
1197,2020-04-30,RUS,Russia,RU.IV,Ivanovo Oblast,359,3,79
1198,2020-04-30,RUS,Russia,RU.ZB,Zabaykalskiy Kray,114,,26
1199,2020-04-30,RUS,Russia,RU.TO,Tomsk Oblast,89,,21
1200,2020-04-30,RUS,Russia,RU.AR,Arkhangelsk Oblast,198,1,46
1201,2020-04-30,RUS,Russia,RU.RZ,Ryazan Oblast,880,3,47
1202,2020-04-30,RUS,Russia,RU.CV,Republic of Chuvashia,586,8,97
1203,2020-04-30,RUS,Russia,RU.UL,Ulianovsk Oblast,406,4,48
