,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
71,2020-05-04,BRA,Brazil,BR.MS,Mato Grosso do Sul,274,10,
72,2020-05-04,CAN,Canada,CA.AB,Alberta,5836,104,
73,2020-05-04,CAN,Canada,CA.BC,British Columbia,2224,117,
75,2020-05-04,CAN,Canada,CA.MB,Manitoba,283,6,
76,2020-05-04,CAN,Canada,CA.NB,New Brunswick,118,,
77,2020-05-04,CAN,Canada,CA.NF,Newfoundland and Labrador,259,3,
78,2020-05-04,CAN,Canada,CA.NS,Nova Scotia,985,38,
79,2020-05-04,CAN,Canada,CA.ON,Ontario,19097,1446,
80,2020-05-04,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-04,CAN,Canada,CA.QC,Quebec,32631,2281,
82,2020-05-04,CAN,Canada,CA.SK,Saskatchewan,467,7,
84,2020-05-04,CAN,Canada,CA.NT,Northwest Territories,5,,
85,2020-05-04,CAN,Canada,CA.YT,Yukon,11,,
86,2020-05-04,CHL,Chile,CL.AN,Antofagasta,481,4,
87,2020-05-04,CHL,Chile,CL.AR,Araucanía,1251,32,
88,2020-05-04,CHL,Chile,CL.AP,Arica y Parinacota,278,3,
89,2020-05-04,CHL,Chile,CL.AT,Atacama,35,,
90,2020-05-04,CHL,Chile,CL.AI,Aysén,7,,
91,2020-05-04,CHL,Chile,CL.BI,Biobío,709,7,
92,2020-05-04,CHL,Chile,CL.CO,Coquimbo,74,,
93,2020-05-04,CHL,Chile,CL.LG,Los Lagos,477,9,
94,2020-05-04,CHL,Chile,CL.LR,Los Ríos,180,5,
95,2020-05-04,CHL,Chile,CL.MA,Magallanes,693,10,
96,2020-05-04,CHL,Chile,CL.ML,Maule,384,13,
97,2020-05-04,CHL,Chile,CL.RM,Santiago Metropolitan,8300,100,
98,2020-05-04,CHL,Chile,CL.NB,Ñuble,747,14,
99,2020-05-04,CHL,Chile,CL.LI,O'Higgins,97,1,
100,2020-05-04,CHL,Chile,CL.TP,Tarapacá,169,1,
101,2020-05-04,CHL,Chile,CL.VS,Valparaíso,493,10,
244,2020-05-04,DEU,Germany,DE.RP,Rheinland-Pfalz,6160,182,
245,2020-05-04,DEU,Germany,DE.SH,Schleswig-Holstein,2799,118,
247,2020-05-04,DEU,Germany,DE.HE,Hessen,8585,381,
248,2020-05-04,DEU,Germany,DE.BW,Baden-Württemberg,32482,1452,
249,2020-05-04,DEU,Germany,DE.BY,Bayern,43162,1949,
250,2020-05-04,DEU,Germany,DE.NW,Nordrhein-Westfalen,33728,1332,
251,2020-05-04,DEU,Germany,DE.HB,Bremen,895,31,
252,2020-05-04,DEU,Germany,DE.HH,Hamburg,4644,172,
253,2020-05-04,DEU,Germany,DE.NI,Niedersachsen,10380,463,
254,2020-05-04,DEU,Germany,DE.BE,Berlin,6042,154,
255,2020-05-04,DEU,Germany,DE.BR,Brandenburg,2940,123,
256,2020-05-04,DEU,Germany,DE.SN,Sachsen,4745,171,
257,2020-05-04,DEU,Germany,DE.TH,Thüringen,2392,99,
258,2020-05-04,DEU,Germany,DE.SL,Saarland,2618,139,
259,2020-05-04,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,703,19,
260,2020-05-04,DEU,Germany,DE.ST,Sachsen-Anhalt,1585,46,
261,2020-05-04,IND,India,IN.KL,Kerala,469,,
262,2020-05-04,IND,India,IN.DD,Delhi,2918,,
263,2020-05-04,IND,India,IN.TG,Telangana,1001,,
264,2020-05-04,IND,India,IN.RJ,Rajasthan,2185,,
265,2020-05-04,IND,India,IN.HR,Haryana,296,,
266,2020-05-04,IND,India,IN.UP,Uttar Pradesh,1873,,
267,2020-05-04,IND,India,IN.LD,Ladakh,20,,
268,2020-05-04,IND,India,IN.TN,Tamil Nadu,1885,,
269,2020-05-04,IND,India,IN.JK,Jammu and Kashmir,523,,
270,2020-05-04,IND,India,IN.KA,Karnataka,503,,
271,2020-05-04,IND,India,IN.MH,Maharashtra,8068,,
272,2020-05-04,IND,India,IN.PB,Punjab,322,,
273,2020-05-04,IND,India,IN.AP,Andhra Pradesh,1097,,
274,2020-05-04,IND,India,IN.UT,Uttarakhand,51,,
275,2020-05-04,IND,India,IN.OR,Odisha,103,,
276,2020-05-04,IND,India,IN.PY,Puducherry,8,,
277,2020-05-04,IND,India,IN.WB,West Bengal,611,,
278,2020-05-04,IND,India,IN.CH,Chandigarh,36,,
279,2020-05-04,IND,India,IN.CT,Chhattisgarh,37,,
280,2020-05-04,IND,India,IN.GJ,Gujarat,3301,,
281,2020-05-04,IND,India,IN.HP,Himachal Pradesh,40,,
282,2020-05-04,IND,India,IN.MP,Madhya Pradesh,2090,,
283,2020-05-04,IND,India,IN.BR,Bihar,277,,
284,2020-05-04,IND,India,IN.MN,Manipur,2,,
285,2020-05-04,IND,India,IN.MZ,Mizoram,1,,
286,2020-05-04,IND,India,IN.GA,Goa,7,,
287,2020-05-04,IND,India,IN.AN,Andaman and Nicobar Islands,33,,
288,2020-05-04,IND,India,IN.JH,Jharkhand,82,,
289,2020-05-04,IND,India,IN.AS,Assam,36,,
290,2020-05-04,IND,India,IN.AR,Arunachal Pradesh,1,,
292,2020-05-04,IND,India,IN.TR,Tripura,2,,
294,2020-05-04,IND,India,IN.ML,Meghalaya,12,,
297,2020-05-04,IDN,Indonesia,ID.AC,Aceh,12,,
298,2020-05-04,IDN,Indonesia,ID.SU,Sumatera Utara,129,,
299,2020-05-04,IDN,Indonesia,ID.SB,Sumatera Barat,203,,
300,2020-05-04,IDN,Indonesia,ID.RI,Riau,58,,
301,2020-05-04,IDN,Indonesia,ID.JA,Jambi,38,,
302,2020-05-04,IDN,Indonesia,ID.SL,Sumatera Selatan,185,,
303,2020-05-04,IDN,Indonesia,ID.BE,Bengkulu,12,,
304,2020-05-04,IDN,Indonesia,ID.LA,Lampung,54,,
306,2020-05-04,IDN,Indonesia,ID.KR,Kepulauan Riau,92,,
308,2020-05-04,IDN,Indonesia,ID.JR,Jawa Barat,1252,,
309,2020-05-04,IDN,Indonesia,ID.JT,Jawa Tengah,798,,
311,2020-05-04,IDN,Indonesia,ID.JI,Jawa Timur,1124,,
312,2020-05-04,IDN,Indonesia,ID.BT,Banten,446,,
313,2020-05-04,IDN,Indonesia,ID.BA,Bali,271,,
314,2020-05-04,IDN,Indonesia,ID.NB,Nusa Tenggara Barat,269,,
315,2020-05-04,IDN,Indonesia,ID.NT,Nusa Tenggara Timur,10,,
316,2020-05-04,IDN,Indonesia,ID.KB,Kalimantan Barat,73,,
317,2020-05-04,IDN,Indonesia,ID.KT,Kalimantan Tengah,180,,
318,2020-05-04,IDN,Indonesia,ID.KS,Kalimantan Selatan,198,,
319,2020-05-04,IDN,Indonesia,ID.KM,Kalimantan Timur,167,,
321,2020-05-04,IDN,Indonesia,ID.SW,Sulawesi Utara,45,,
322,2020-05-04,IDN,Indonesia,ID.ST,Sulawesi Tengah,59,,
323,2020-05-04,IDN,Indonesia,ID.SE,Sulawesi Selatan,607,,
324,2020-05-04,IDN,Indonesia,ID.SG,Sulawesi Tenggara,64,,
325,2020-05-04,IDN,Indonesia,ID.GO,Gorontalo,15,,
326,2020-05-04,IDN,Indonesia,ID.SR,Sulawesi Barat,44,,
327,2020-05-04,IDN,Indonesia,ID.MA,Maluku,23,,
328,2020-05-04,IDN,Indonesia,ID.MU,Maluku Utara,50,,
329,2020-05-04,IDN,Indonesia,ID.PA,Papua,240,,
330,2020-05-04,IDN,Indonesia,ID.IB,Papua Barat,43,,
331,2020-05-04,IRN,Iran,IR.QM,Qom,1178,,
332,2020-05-04,IRN,Iran,IR.TH,Tehran,5098,,
333,2020-05-04,IRN,Iran,IR.MN,Mazandaran,1700,,
334,2020-05-04,IRN,Iran,IR.AL,Alborz,1177,,
335,2020-05-04,IRN,Iran,IR.SM,Semnan,645,,
336,2020-05-04,IRN,Iran,IR.GI,Golestan,391,,
337,2020-05-04,IRN,Iran,IR.QZ,Qazvin,669,,
338,2020-05-04,IRN,Iran,IR.IL,Isfahan,1979,,
339,2020-05-04,IRN,Iran,IR.ES,Fars,505,,
340,2020-05-04,IRN,Iran,IR.HD,Hormozgan,148,,
341,2020-05-04,IRN,Iran,IR.KB,Kohgiluyeh and Boyer-Ahmad,73,,
342,2020-05-04,IRN,Iran,IR.CM,Chaharmahal and Bakhtiari,68,,
343,2020-05-04,IRN,Iran,IR.BS,Bushehr,55,,
344,2020-05-04,IRN,Iran,IR.FA,Gilan,1191,,
345,2020-05-04,IRN,Iran,IR.AR,Ardabil,289,,
346,2020-05-04,IRN,Iran,IR.EA,East Azerbaijan,813,,
347,2020-05-04,IRN,Iran,IR.WA,West Azerbaijan,395,,
348,2020-05-04,IRN,Iran,IR.KD,Kordestan,238,,
349,2020-05-04,IRN,Iran,IR.ZA,Zanjan,394,,
350,2020-05-04,IRN,Iran,IR.MK,Markazi,882,,
351,2020-05-04,IRN,Iran,IR.GO,Hamadan,175,,
352,2020-05-04,IRN,Iran,IR.KZ,Khuzestan,444,,
353,2020-05-04,IRN,Iran,IR.BK,Kermanshah,243,,
354,2020-05-04,IRN,Iran,IR.LO,Lorestan,476,,
355,2020-05-04,IRN,Iran,IR.HG,Ilam,183,,
356,2020-05-04,IRN,Iran,IR.KV,Razavi Khorasan,858,,
357,2020-05-04,IRN,Iran,IR.SB,Sistan and Baluchestan,134,,
358,2020-05-04,IRN,Iran,IR.YA,Yazd,725,,
359,2020-05-04,IRN,Iran,IR.KJ,South Khorasan,178,,
360,2020-05-04,IRN,Iran,IR.KE,Kerman,169,,
361,2020-05-04,IRN,Iran,IR.KS,North Khorasan,165,,
362,2020-05-04,IRL,Ireland,IE.DN,Dublin,9624,,
363,2020-05-04,IRL,Ireland,IE.CW,Carlow,93,,
364,2020-05-04,IRL,Ireland,IE.CN,Cavan,627,,
365,2020-05-04,IRL,Ireland,IE.CE,Clare,229,,
366,2020-05-04,IRL,Ireland,IE.DL,Donegal,453,,
367,2020-05-04,IRL,Ireland,IE.KE,Kildare,1147,,
368,2020-05-04,IRL,Ireland,IE.KK,Kilkenny,233,,
369,2020-05-04,IRL,Ireland,IE.LD,Longford,135,,
370,2020-05-04,IRL,Ireland,IE.LH,Louth,640,,
371,2020-05-04,IRL,Ireland,IE.MO,Mayo,466,,
372,2020-05-04,IRL,Ireland,IE.MH,Meath,638,,
373,2020-05-04,IRL,Ireland,IE.CK,Cork,1126,,
374,2020-05-04,IRL,Ireland,IE.RN,Roscommon,141,,
375,2020-05-04,IRL,Ireland,IE.LK,Limerick,518,,
376,2020-05-04,IRL,Ireland,IE.GY,Galway,332,,
377,2020-05-04,IRL,Ireland,IE.WW,Wicklow,558,,
378,2020-05-04,IRL,Ireland,IE.WH,Westmeath,448,,
379,2020-05-04,IRL,Ireland,IE.OY,Offaly,236,,
380,2020-05-04,IRL,Ireland,IE.KY,Kerry,288,,
381,2020-05-04,IRL,Ireland,IE.WX,Wexford,162,,
382,2020-05-04,IRL,Ireland,IE.TY,Tipperary,370,,
383,2020-05-04,IRL,Ireland,IE.SO,Sligo,117,,
384,2020-05-04,IRL,Ireland,IE.WD,Waterford,138,,
385,2020-05-04,IRL,Ireland,IE.LS,Laois,212,,
386,2020-05-04,IRL,Ireland,IE.LM,Leitrim,67,,
387,2020-05-04,IRL,Ireland,IE.MN,Monaghan,385,,
388,2020-05-04,ITA,Italy,IT.AB,Abruzzo,3000,332,831
389,2020-05-04,ITA,Italy,IT.PU,Basilicata,386,25,188
390,2020-05-04,ITA,Italy,IT.BC,Trentino-Alto Adige,6799,714,4284
391,2020-05-04,ITA,Italy,IT.LB,Calabria,1118,88,356
392,2020-05-04,ITA,Italy,IT.CM,Campania,4498,366,1421
393,2020-05-04,ITA,Italy,IT.ER,Emilia Romagna,26175,3666,13525
394,2020-05-04,ITA,Italy,IT.FV,Friuli V. G.,3076,299,1727
395,2020-05-04,ITA,Italy,IT.LZ,Lazio,6847,524,1938
396,2020-05-04,ITA,Italy,IT.LG,Liguria,8412,1221,3683
397,2020-05-04,ITA,Italy,IT.LM,Lombardia,78105,14294,26504
398,2020-05-04,ITA,Italy,IT.MH,Marche,6363,932,2225
399,2020-05-04,ITA,Italy,IT.ML,Molise,301,22,101
400,2020-05-04,ITA,Italy,IT.PM,Piemonte,27622,3186,8874
401,2020-05-04,ITA,Italy,IT.SD,Puglia,4153,429,779
402,2020-05-04,ITA,Italy,IT.SC,Sardegna,1317,119,545
403,2020-05-04,ITA,Italy,IT.TT,Sicilia,3255,244,809
404,2020-05-04,ITA,Italy,IT.TC,Toscana,9601,881,3441
405,2020-05-04,ITA,Italy,IT.UM,Umbria,1394,70,1143
406,2020-05-04,ITA,Italy,IT.VD,Valle d'Aosta,1143,139,894
407,2020-05-04,ITA,Italy,IT.VN,Veneto,18373,1528,9611
408,2020-05-04,JPN,Japan,JP.HK,Hokkaido,874,43,
409,2020-05-04,JPN,Japan,JP.AO,Aomori,26,,
411,2020-05-04,JPN,Japan,JP.MG,Miyagi,88,,
412,2020-05-04,JPN,Japan,JP.AK,Akita,15,,
413,2020-05-04,JPN,Japan,JP.YT,Yamagata,69,,
414,2020-05-04,JPN,Japan,JP.FS,Fukushima,78,,
415,2020-05-04,JPN,Japan,JP.IB,Ibaraki,167,9,
416,2020-05-04,JPN,Japan,JP.TC,Tochigi,54,,
417,2020-05-04,JPN,Japan,JP.GM,Gunma,146,16,
418,2020-05-04,JPN,Japan,JP.ST,Saitama,902,39,
419,2020-05-04,JPN,Japan,JP.CH,Chiba,859,34,
420,2020-05-04,JPN,Japan,JP.TK,Tokyo,4654,150,
421,2020-05-04,JPN,Japan,JP.KN,Kanagawa,1107,45,
422,2020-05-04,JPN,Japan,JP.NI,Niigata,77,,
423,2020-05-04,JPN,Japan,JP.TY,Toyama,213,13,
424,2020-05-04,JPN,Japan,JP.IS,Ishikawa,267,16,
425,2020-05-04,JPN,Japan,JP.FI,Fukui,122,8,
426,2020-05-04,JPN,Japan,JP.YN,Yamanashi,56,,
427,2020-05-04,JPN,Japan,JP.NN,Nagano,72,,
428,2020-05-04,JPN,Japan,JP.GF,Gifu,150,6,
429,2020-05-04,JPN,Japan,JP.SZ,Shizuoka,73,1,
430,2020-05-04,JPN,Japan,JP.AI,Aichi,490,34,
431,2020-05-04,JPN,Japan,JP.ME,Mie,44,1,
432,2020-05-04,JPN,Japan,JP.SH,Shiga,97,1,
433,2020-05-04,JPN,Japan,JP.KY,Kyoto,334,12,
434,2020-05-04,JPN,Japan,JP.OS,Osaka,1679,53,
435,2020-05-04,JPN,Japan,JP.HG,Hyogo,668,29,
436,2020-05-04,JPN,Japan,JP.NR,Nara,83,2,
437,2020-05-04,JPN,Japan,JP.WK,Wakayama,62,2,
438,2020-05-04,JPN,Japan,JP.TT,Tottori,3,,
439,2020-05-04,JPN,Japan,JP.SM,Shimane,24,,
440,2020-05-04,JPN,Japan,JP.OY,Okayama,22,,
441,2020-05-04,JPN,Japan,JP.HS,Hiroshima,164,2,
442,2020-05-04,JPN,Japan,JP.YC,Yamaguchi,35,,
443,2020-05-04,JPN,Japan,JP.TS,Tokushima,5,1,
444,2020-05-04,JPN,Japan,JP.KG,Kagawa,28,,
445,2020-05-04,JPN,Japan,JP.EH,Ehime,48,3,
446,2020-05-04,JPN,Japan,JP.KC,Kōchi,74,3,
447,2020-05-04,JPN,Japan,JP.FO,Fukuoka,647,24,
448,2020-05-04,JPN,Japan,JP.SG,Saga,45,,
449,2020-05-04,JPN,Japan,JP.NS,Nagasaki,17,1,
450,2020-05-04,JPN,Japan,JP.KM,Kumamoto,46,2,
451,2020-05-04,JPN,Japan,JP.OT,Oita,60,1,
452,2020-05-04,JPN,Japan,JP.MZ,Miyazaki,17,,
453,2020-05-04,JPN,Japan,JP.KS,Kagoshima,10,,
454,2020-05-04,JPN,Japan,JP.ON,Okinawa,142,5,
457,2020-05-04,KOR,South Korea,KR.TG,Daegu,6798,,
458,2020-05-04,KOR,South Korea,KR.KB,Gyeongsangbuk-do,1314,,
459,2020-05-04,KOR,South Korea,KR.KN,Gyeongsangnam-do,108,,
460,2020-05-04,KOR,South Korea,KR.KW,Gangwon-do,44,,
461,2020-05-04,KOR,South Korea,KR.KG,Gyeonggi-do,580,,
462,2020-05-04,KOR,South Korea,KR.SO,Seoul,558,,
463,2020-05-04,KOR,South Korea,KR.KJ,Gwangju,28,,
464,2020-05-04,KOR,South Korea,KR.TJ,Daejeon,39,,
465,2020-05-04,KOR,South Korea,KR.PU,Busan,114,,
466,2020-05-04,KOR,South Korea,KR.UL,Ulsan,40,,
467,2020-05-04,KOR,South Korea,KR.CN,Jeollanam-do,17,,
468,2020-05-04,KOR,South Korea,KR.CB,Jeollabuk-do,15,,
469,2020-05-04,KOR,South Korea,KR.GB,Chungcheongbuk-do,45,,
470,2020-05-04,KOR,South Korea,KR.GN,Chungcheongnam-do,136,,
471,2020-05-04,KOR,South Korea,KR.SJ,Sejong City,46,,
472,2020-05-04,KOR,South Korea,KR.IN,Incheon,79,,
473,2020-05-04,KOR,South Korea,KR.CJ,Jeju-do,12,,
475,2020-05-04,MYS,Malaysia,MY.PL,Perlis,18,,
476,2020-05-04,MYS,Malaysia,MY.KH,Kedah,95,,
477,2020-05-04,MYS,Malaysia,MY.PG,Pulau Pinang,121,,
478,2020-05-04,MYS,Malaysia,MY.PK,Perak,253,,
479,2020-05-04,MYS,Malaysia,MY.SL,Selangor,1550,,
480,2020-05-04,MYS,Malaysia,MY.NS,Negeri Sembilan,598,,
481,2020-05-04,MYS,Malaysia,MY.ME,Melaka,207,,
482,2020-05-04,MYS,Malaysia,MY.JH,Johor,667,,
483,2020-05-04,MYS,Malaysia,MY.PH,Pahang,305,,
484,2020-05-04,MYS,Malaysia,MY.TE,Terengganu,110,,
485,2020-05-04,MYS,Malaysia,MY.KN,Kelantan,155,,
486,2020-05-04,MYS,Malaysia,MY.SA,Sabah,316,,
487,2020-05-04,MYS,Malaysia,MY.SK,Sarawak,523,,
488,2020-05-04,MYS,Malaysia,MY.KL,Kuala Lumpur,1333,,
489,2020-05-04,MYS,Malaysia,MY.PJ,Putrajaya,86,,
490,2020-05-04,MYS,Malaysia,MY.LA,Labuan,16,,
491,2020-05-04,MEX,Mexico,MX.AG,Aguascalientes,290,9,
492,2020-05-04,MEX,Mexico,MX.BN,Baja California,1826,251,
493,2020-05-04,MEX,Mexico,MX.BS,Baja California Sur,344,18,
494,2020-05-04,MEX,Mexico,MX.CM,Campeche,169,23,
495,2020-05-04,MEX,Mexico,MX.CP,Chiapas,227,11,
496,2020-05-04,MEX,Mexico,MX.CH,Chihuahua,533,93,
497,2020-05-04,MEX,Mexico,MX.DF,Ciudad de Mexico,7916,499,
498,2020-05-04,MEX,Mexico,MX.CA,Coahuila,473,46,1
499,2020-05-04,MEX,Mexico,MX.CL,Colima,28,4,
500,2020-05-04,MEX,Mexico,MX.DU,Durango,79,7,
501,2020-05-04,MEX,Mexico,MX.GJ,Guanajuato,314,33,
502,2020-05-04,MEX,Mexico,MX.GR,Guerrero,354,50,
503,2020-05-04,MEX,Mexico,MX.HI,Hidalgo,327,48,
504,2020-05-04,MEX,Mexico,MX.JA,Jalisco,448,34,
505,2020-05-04,MEX,Mexico,MX.MC,Michoacan,388,54,
506,2020-05-04,MEX,Mexico,MX.MR,Morelos,487,57,
507,2020-05-04,MEX,Mexico,MX.MX,México,3086,207,1
508,2020-05-04,MEX,Mexico,MX.NA,Nayarit,116,13,
509,2020-05-04,MEX,Mexico,MX.NL,Nuevo Leon,451,23,
510,2020-05-04,MEX,Mexico,MX.OA,Oaxaca,170,24,
511,2020-05-04,MEX,Mexico,MX.PU,Puebla,852,106,
512,2020-05-04,MEX,Mexico,MX.QE,Queretaro,177,17,
513,2020-05-04,MEX,Mexico,MX.QR,Quintana Roo,912,119,
514,2020-05-04,MEX,Mexico,MX.SL,San Luis Potosi,155,8,
515,2020-05-04,MEX,Mexico,MX.SI,Sinaloa,1168,173,1
516,2020-05-04,MEX,Mexico,MX.SO,Sonora,252,23,
517,2020-05-04,MEX,Mexico,MX.TB,Tabasco,1235,156,
518,2020-05-04,MEX,Mexico,MX.TM,Tamaulipas,389,23,
519,2020-05-04,MEX,Mexico,MX.TL,Tlaxcala,257,26,
520,2020-05-04,MEX,Mexico,MX.VE,Veracruz,772,68,
521,2020-05-04,MEX,Mexico,MX.YU,Yucatan,604,31,
522,2020-05-04,MEX,Mexico,MX.ZA,Zacatecas,106,16,
1173,2020-05-04,RUS,Russia,RU.SP,Saint Petersburg,5346,37,1197
1174,2020-05-04,RUS,Russia,RU.MS,Moscow Oblast,14939,111,526
1175,2020-05-04,RUS,Russia,RU.SA,Samara Oblast,578,5,59
1176,2020-05-04,RUS,Russia,RU.SK,Saha Republic,311,4,43
1177,2020-05-04,RUS,Russia,RU.SV,Sverdlov Oblast,1144,1,127
1178,2020-05-04,RUS,Russia,RU.KN,Kaliningrad Oblast,524,9,114
1179,2020-05-04,RUS,Russia,RU.KV,Kirov Oblast,618,4,80
1180,2020-05-04,RUS,Russia,RU.NS,Novosibirsk Oblast,681,9,150
1181,2020-05-04,RUS,Russia,RU.KX,Krasnoyarskiy Kray,823,11,157
1182,2020-05-04,RUS,Russia,RU.TB,Tambov Oblast,842,2,114
1183,2020-05-04,RUS,Russia,RU.LP,Lipetsk Oblast,563,2,109
1184,2020-05-04,RUS,Russia,RU.TV,Tver Oblast,680,6,115
1185,2020-05-04,RUS,Russia,RU.KH,Habarovskiy Kray,668,7,122
1186,2020-05-04,RUS,Russia,RU.TY,Tumen Oblast,561,3,184
1187,2020-05-04,RUS,Russia,RU.TL,Tula Oblast,1293,8,155
1188,2020-05-04,RUS,Russia,RU.PE,Perm Oblast,630,9,207
1189,2020-05-04,RUS,Russia,RU.NZ,Nizhegorodskaya Oblast,2852,16,383
1190,2020-05-04,RUS,Russia,RU.KD,Krasnodarskiy Kray,1340,21,409
1191,2020-05-04,RUS,Russia,RU.VR,Voronezh Oblast,636,11,131
1192,2020-05-04,RUS,Russia,RU.KE,Kemerovo Oblast,166,4,22
1193,2020-05-04,RUS,Russia,RU.KK,Republic of Hakassia,302,7,25
1194,2020-05-04,RUS,Russia,RU.MM,Murmansk Oblast,1974,4,154
1195,2020-05-04,RUS,Russia,RU.KO,Komi Republic,682,7,111
1196,2020-05-04,RUS,Russia,RU.KG,Kaluga Oblast,1217,12,128
1197,2020-05-04,RUS,Russia,RU.IV,Ivanovo Oblast,485,5,92
1198,2020-05-04,RUS,Russia,RU.ZB,Zabaykalskiy Kray,198,,67
1199,2020-05-04,RUS,Russia,RU.TO,Tomsk Oblast,128,1,27
1200,2020-05-04,RUS,Russia,RU.AR,Arkhangelsk Oblast,299,1,81
1201,2020-05-04,RUS,Russia,RU.RZ,Ryazan Oblast,1137,5,88
1202,2020-05-04,RUS,Russia,RU.CV,Republic of Chuvashia,795,8,134
1203,2020-05-04,RUS,Russia,RU.UL,Ulianovsk Oblast,528,4,84
