,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-27,ARG,Argentina,AR.BA,Buenos Aires,0,0,120
2,2020-05-27,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-27,ARG,Argentina,AR.CC,Chaco,0,0,56
4,2020-05-27,ARG,Argentina,AR.CH,Chubut,0,0,0
5,2020-05-27,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,0,0,301
6,2020-05-27,ARG,Argentina,AR.CB,Cordoba,0,0,38
7,2020-05-27,ARG,Argentina,AR.CN,Corrientes,0,0,5
8,2020-05-27,ARG,Argentina,AR.ER,Entre Rios,0,0,10
9,2020-05-27,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-27,ARG,Argentina,AR.JY,Jujuy,0,0,3
11,2020-05-27,ARG,Argentina,AR.LP,La Pampa,0,0,0
12,2020-05-27,ARG,Argentina,AR.LR,La Rioja,0,0,2
13,2020-05-27,ARG,Argentina,AR.MZ,Mendoza,0,0,5
14,2020-05-27,ARG,Argentina,AR.MN,Misiones,0,0,0
15,2020-05-27,ARG,Argentina,AR.NQ,Neuquen,0,0,2
16,2020-05-27,ARG,Argentina,AR.RN,Rio Negro,0,0,7
17,2020-05-27,ARG,Argentina,AR.SA,Salta,0,0,0
18,2020-05-27,ARG,Argentina,AR.SJ,San Juan,0,0,0
19,2020-05-27,ARG,Argentina,AR.SL,San Luis,0,0,6
20,2020-05-27,ARG,Argentina,AR.SC,Santa Cruz,0,0,5
21,2020-05-27,ARG,Argentina,AR.SF,Santa Fe,0,0,27
22,2020-05-27,ARG,Argentina,AR.SE,Santiago del Estero,0,0,3
23,2020-05-27,ARG,Argentina,AR.TF,Tierra del Fuego,0,0,36
24,2020-05-27,ARG,Argentina,AR.TM,Tucuman,0,0,3
25,2020-05-27,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-27,AUS,Australia,AU.NS,New South Wales,3090,48,2670
27,2020-05-27,AUS,Australia,AU.NT,Northern Territory,29,0,29
28,2020-05-27,AUS,Australia,AU.QL,Queensland,1058,7,1045
29,2020-05-27,AUS,Australia,AU.SA,South Australia,440,4,435
30,2020-05-27,AUS,Australia,AU.TS,Tasmania,228,13,203
31,2020-05-27,AUS,Australia,AU.VI,Victoria,1628,19,1544
32,2020-05-27,AUS,Australia,AU.WA,Western Australia,570,9,549
33,2020-05-27,AUT,Austria,AT.TR,Tirol,3536,108,3405
34,2020-05-27,AUT,Austria,AT.SZ,Salzburg,1219,38,1192
35,2020-05-27,AUT,Austria,AT.ST,Steiermark,1835,147,1626
36,2020-05-27,AUT,Austria,AT.NO,Niederösterreich,2860,100,2633
37,2020-05-27,AUT,Austria,AT.WI,Wien,3120,149,2581
38,2020-05-27,AUT,Austria,AT.KA,Kärnten,414,13,398
39,2020-05-27,AUT,Austria,AT.VO,Vorarlberg,898,19,863
40,2020-05-27,AUT,Austria,AT.OO,Oberösterreich,2292,60,2209
41,2020-05-27,AUT,Austria,AT.BU,Burgenland,340,11,321
45,2020-05-27,BRA,Brazil,BR.AC,Acre,5251,113,
46,2020-05-27,BRA,Brazil,BR.AP,Amapá,7619,183,
47,2020-05-27,BRA,Brazil,BR.AM,Amazonas,33508,1891,
48,2020-05-27,BRA,Brazil,BR.PB,Pará,31033,2545,
49,2020-05-27,BRA,Brazil,BR.RO,Rondônia,3862,137,
50,2020-05-27,BRA,Brazil,BR.RR,Roraima,2682,102,
51,2020-05-27,BRA,Brazil,BR.TO,Tocantins,3023,65,
52,2020-05-27,BRA,Brazil,BR.AL,Alagoas,7580,368,
53,2020-05-27,BRA,Brazil,BR.BA,Bahia,15070,531,
54,2020-05-27,BRA,Brazil,BR.CE,Ceará,37275,2671,
