,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-15,ARG,Argentina,AR.BA,Buenos Aires,729,47,120
2,2020-05-15,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-15,ARG,Argentina,AR.CC,Chaco,191,9,56
4,2020-05-15,ARG,Argentina,AR.CH,Chubut,1,0,0
5,2020-05-15,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,648,32,301
6,2020-05-15,ARG,Argentina,AR.CB,Cordoba,228,6,38
7,2020-05-15,ARG,Argentina,AR.CN,Corrientes,31,0,5
8,2020-05-15,ARG,Argentina,AR.ER,Entre Rios,21,0,10
9,2020-05-15,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-15,ARG,Argentina,AR.JY,Jujuy,5,0,3
11,2020-05-15,ARG,Argentina,AR.LP,La Pampa,5,0,0
12,2020-05-15,ARG,Argentina,AR.LR,La Rioja,31,2,2
13,2020-05-15,ARG,Argentina,AR.MZ,Mendoza,63,5,5
14,2020-05-15,ARG,Argentina,AR.MN,Misiones,3,0,0
15,2020-05-15,ARG,Argentina,AR.NQ,Neuquen,91,4,2
16,2020-05-15,ARG,Argentina,AR.RN,Rio Negro,106,2,7
17,2020-05-15,ARG,Argentina,AR.SA,Salta,4,0,0
18,2020-05-15,ARG,Argentina,AR.SJ,San Juan,2,0,0
19,2020-05-15,ARG,Argentina,AR.SL,San Luis,11,0,6
20,2020-05-15,ARG,Argentina,AR.SC,Santa Cruz,40,0,5
21,2020-05-15,ARG,Argentina,AR.SF,Santa Fe,209,2,27
22,2020-05-15,ARG,Argentina,AR.SE,Santiago del Estero,12,0,3
23,2020-05-15,ARG,Argentina,AR.TF,Tierra del Fuego,110,0,36
24,2020-05-15,ARG,Argentina,AR.TM,Tucuman,30,3,3
25,2020-05-15,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-15,AUS,Australia,AU.NS,New South Wales,3074,45,2611
27,2020-05-15,AUS,Australia,AU.NT,Northern Territory,29,0,27
28,2020-05-15,AUS,Australia,AU.QL,Queensland,1055,6,1036
29,2020-05-15,AUS,Australia,AU.SA,South Australia,439,4,435
30,2020-05-15,AUS,Australia,AU.TS,Tasmania,228,13,191
31,2020-05-15,AUS,Australia,AU.VI,Victoria,1551,18,1417
32,2020-05-15,AUS,Australia,AU.WA,Western Australia,552,9,538
33,2020-05-15,AUT,Austria,AT.TR,Tirol,3528,107,3370
34,2020-05-15,AUT,Austria,AT.SZ,Salzburg,1217,37,1179
35,2020-05-15,AUT,Austria,AT.ST,Steiermark,1816,140,1510
36,2020-05-15,AUT,Austria,AT.NO,Niederösterreich,2765,97,2503
37,2020-05-15,AUT,Austria,AT.WI,Wien,2865,144,2176
38,2020-05-15,AUT,Austria,AT.KA,Kärnten,411,13,390
39,2020-05-15,AUT,Austria,AT.VO,Vorarlberg,883,19,856
40,2020-05-15,AUT,Austria,AT.OO,Oberösterreich,2274,60,2185
41,2020-05-15,AUT,Austria,AT.BU,Burgenland,334,11,302
45,2020-05-15,BRA,Brazil,BR.AC,Acre,1785,57,
46,2020-05-15,BRA,Brazil,BR.AP,Amapá,3630,103,
47,2020-05-15,BRA,Brazil,BR.AM,Amazonas,18392,1331,
48,2020-05-15,BRA,Brazil,BR.PB,Pará,12109,1145,
49,2020-05-15,BRA,Brazil,BR.RO,Rondônia,1789,62,
50,2020-05-15,BRA,Brazil,BR.RR,Roraima,1589,40,
51,2020-05-15,BRA,Brazil,BR.TO,Tocantins,1179,24,
52,2020-05-15,BRA,Brazil,BR.AL,Alagoas,3212,187,
53,2020-05-15,BRA,Brazil,BR.BA,Bahia,8128,281,
54,2020-05-15,BRA,Brazil,BR.CE,Ceará,22490,1476,
55,2020-05-15,BRA,Brazil,BR.MA,Maranhão,10739,496,
56,2020-05-15,BRA,Brazil,BR.PA,Paraíba,3739,170,
57,2020-05-15,BRA,Brazil,BR.PE,Pernambuco,16209,1381,
58,2020-05-15,BRA,Brazil,BR.PI,Piauí,1905,60,
59,2020-05-15,BRA,Brazil,BR.RN,Rio Grande do Norte,2786,122,
60,2020-05-15,BRA,Brazil,BR.SE,Sergipe,2868,50,
61,2020-05-15,BRA,Brazil,BR.ES,Espirito Santo,6198,260,
62,2020-05-15,BRA,Brazil,BR.MG,Minas Gerais,4196,146,
63,2020-05-15,BRA,Brazil,BR.RJ,Rio de Janeiro,19987,2438,
64,2020-05-15,BRA,Brazil,BR.SC,São Paulo,58378,4501,
65,2020-05-15,BRA,Brazil,BR.PR,Paraná,2139,120,
66,2020-05-15,BRA,Brazil,BR.RS,Rio Grande do Sul,3597,126,
67,2020-05-15,BRA,Brazil,BR.SP,Santa Catarina,4562,79,
68,2020-05-15,BRA,Brazil,BR.DF,Distrito Federal,3787,55,
69,2020-05-15,BRA,Brazil,BR.GO,Goiás,1572,67,
70,2020-05-15,BRA,Brazil,BR.MT,Mato Grosso,779,26,
71,2020-05-15,BRA,Brazil,BR.MS,Mato Grosso do Sul,479,14,
72,2020-05-15,CAN,Canada,CA.AB,Alberta,6515,125,
73,2020-05-15,CAN,Canada,CA.BC,British Columbia,2407,140,
75,2020-05-15,CAN,Canada,CA.MB,Manitoba,289,7,
76,2020-05-15,CAN,Canada,CA.NB,New Brunswick,120,0,
77,2020-05-15,CAN,Canada,CA.NF,Newfoundland and Labrador,260,3,
78,2020-05-15,CAN,Canada,CA.NS,Nova Scotia,1034,55,
79,2020-05-15,CAN,Canada,CA.ON,Ontario,23258,1939,
80,2020-05-15,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-15,CAN,Canada,CA.QC,Quebec,41429,3402,
82,2020-05-15,CAN,Canada,CA.SK,Saskatchewan,590,7,
84,2020-05-15,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-15,CAN,Canada,CA.YT,Yukon,11,0,
100,2020-05-15,CHL,Chile,CL.TP,Tarapacá,779,2,
86,2020-05-15,CHL,Chile,CL.AN,Antofagasta,1331,12,
89,2020-05-15,CHL,Chile,CL.AT,Atacama,143,0,
92,2020-05-15,CHL,Chile,CL.CO,Coquimbo,180,1,
101,2020-05-15,CHL,Chile,CL.VS,Valparaíso,1312,27,
99,2020-05-15,CHL,Chile,CL.LI,O'Higgins,323,5,
96,2020-05-15,CHL,Chile,CL.ML,Maule,540,15,
91,2020-05-15,CHL,Chile,CL.BI,Biobío,1036,9,
87,2020-05-15,CHL,Chile,CL.AR,Araucanía,1564,43,
93,2020-05-15,CHL,Chile,CL.LG,Los Lagos,641,11,
90,2020-05-15,CHL,Chile,CL.AI,Aysén,8,0,
95,2020-05-15,CHL,Chile,CL.MA,Magallanes,937,16,
97,2020-05-15,CHL,Chile,CL.RM,Santiago Metropolitan,29276,221,
94,2020-05-15,CHL,Chile,CL.LR,Los Ríos,219,7,
