,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-31,ARG,Argentina,AR.BA,Buenos Aires,0,0,120
2,2020-05-31,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-31,ARG,Argentina,AR.CC,Chaco,0,0,56
4,2020-05-31,ARG,Argentina,AR.CH,Chubut,0,0,0
5,2020-05-31,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,0,0,301
6,2020-05-31,ARG,Argentina,AR.CB,Cordoba,0,0,38
7,2020-05-31,ARG,Argentina,AR.CN,Corrientes,0,0,5
8,2020-05-31,ARG,Argentina,AR.ER,Entre Rios,0,0,10
9,2020-05-31,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-31,ARG,Argentina,AR.JY,Jujuy,0,0,3
11,2020-05-31,ARG,Argentina,AR.LP,La Pampa,0,0,0
12,2020-05-31,ARG,Argentina,AR.LR,La Rioja,0,0,2
13,2020-05-31,ARG,Argentina,AR.MZ,Mendoza,0,0,5
14,2020-05-31,ARG,Argentina,AR.MN,Misiones,0,0,0
15,2020-05-31,ARG,Argentina,AR.NQ,Neuquen,0,0,2
16,2020-05-31,ARG,Argentina,AR.RN,Rio Negro,0,0,7
17,2020-05-31,ARG,Argentina,AR.SA,Salta,0,0,0
18,2020-05-31,ARG,Argentina,AR.SJ,San Juan,0,0,0
19,2020-05-31,ARG,Argentina,AR.SL,San Luis,0,0,6
20,2020-05-31,ARG,Argentina,AR.SC,Santa Cruz,0,0,5
21,2020-05-31,ARG,Argentina,AR.SF,Santa Fe,0,0,27
22,2020-05-31,ARG,Argentina,AR.SE,Santiago del Estero,0,0,3
23,2020-05-31,ARG,Argentina,AR.TF,Tierra del Fuego,0,0,36
24,2020-05-31,ARG,Argentina,AR.TM,Tucuman,0,0,3
25,2020-05-31,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-31,AUS,Australia,AU.NS,New South Wales,3098,48,2685
27,2020-05-31,AUS,Australia,AU.NT,Northern Territory,29,0,29
28,2020-05-31,AUS,Australia,AU.QL,Queensland,1058,7,1046
29,2020-05-31,AUS,Australia,AU.SA,South Australia,440,4,435
30,2020-05-31,AUS,Australia,AU.TS,Tasmania,228,13,207
31,2020-05-31,AUS,Australia,AU.VI,Victoria,1653,19,1560
32,2020-05-31,AUS,Australia,AU.WA,Western Australia,589,9,552
33,2020-05-31,AUT,Austria,AT.TR,Tirol,3537,108,3420
34,2020-05-31,AUT,Austria,AT.SZ,Salzburg,1220,38,1196
35,2020-05-31,AUT,Austria,AT.ST,Steiermark,1836,147,1645
36,2020-05-31,AUT,Austria,AT.NO,Niederösterreich,2866,100,2673
37,2020-05-31,AUT,Austria,AT.WI,Wien,3229,172,2855
38,2020-05-31,AUT,Austria,AT.KA,Kärnten,414,13,398
39,2020-05-31,AUT,Austria,AT.VO,Vorarlberg,898,19,866
40,2020-05-31,AUT,Austria,AT.OO,Oberösterreich,2296,60,2215
41,2020-05-31,AUT,Austria,AT.BU,Burgenland,342,11,325
45,2020-05-31,BRA,Brazil,BR.AC,Acre,6219,148,
46,2020-05-31,BRA,Brazil,BR.AP,Amapá,9602,222,
47,2020-05-31,BRA,Brazil,BR.AM,Amazonas,41378,2052,
48,2020-05-31,BRA,Brazil,BR.PB,Pará,37961,2923,
49,2020-05-31,BRA,Brazil,BR.RO,Rondônia,4942,156,
50,2020-05-31,BRA,Brazil,BR.RR,Roraima,3474,116,
51,2020-05-31,BRA,Brazil,BR.TO,Tocantins,4176,73,
52,2020-05-31,BRA,Brazil,BR.AL,Alagoas,10288,443,
53,2020-05-31,BRA,Brazil,BR.BA,Bahia,18392,667,
54,2020-05-31,BRA,Brazil,BR.CE,Ceará,48489,3010,
55,2020-05-31,BRA,Brazil,BR.MA,Maranhão,34639,955,
56,2020-05-31,BRA,Brazil,BR.PA,Paraíba,13162,360,
57,2020-05-31,BRA,Brazil,BR.PE,Pernambuco,34450,2807,
58,2020-05-31,BRA,Brazil,BR.PI,Piauí,4931,161,
59,2020-05-31,BRA,Brazil,BR.RN,Rio Grande do Norte,8051,305,
60,2020-05-31,BRA,Brazil,BR.SE,Sergipe,6999,158,
61,2020-05-31,BRA,Brazil,BR.ES,Espirito Santo,13690,604,
62,2020-05-31,BRA,Brazil,BR.MG,Minas Gerais,10464,271,
63,2020-05-31,BRA,Brazil,BR.RJ,Rio de Janeiro,53388,5344,
64,2020-05-31,BRA,Brazil,BR.SC,São Paulo,109698,7615,
65,2020-05-31,BRA,Brazil,BR.PR,Paraná,4687,182,
66,2020-05-31,BRA,Brazil,BR.RS,Rio Grande do Sul,9332,224,
67,2020-05-31,BRA,Brazil,BR.SP,Santa Catarina,9037,143,
68,2020-05-31,BRA,Brazil,BR.DF,Distrito Federal,9780,170,
69,2020-05-31,BRA,Brazil,BR.GO,Goiás,3702,124,
