,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-20,ARG,Argentina,AR.BA,Buenos Aires,36850,0,120
2,2020-05-20,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-20,ARG,Argentina,AR.CC,Chaco,4347,0,56
4,2020-05-20,ARG,Argentina,AR.CH,Chubut,291,0,0
5,2020-05-20,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,19368,371,301
6,2020-05-20,ARG,Argentina,AR.CB,Cordoba,10976,0,38
7,2020-05-20,ARG,Argentina,AR.CN,Corrientes,1774,0,5
8,2020-05-20,ARG,Argentina,AR.ER,Entre Rios,908,0,10
9,2020-05-20,ARG,Argentina,AR.FM,Formosa,478,0,0
10,2020-05-20,ARG,Argentina,AR.JY,Jujuy,1434,0,3
11,2020-05-20,ARG,Argentina,AR.LP,La Pampa,187,0,0
12,2020-05-20,ARG,Argentina,AR.LR,La Rioja,926,0,2
13,2020-05-20,ARG,Argentina,AR.MZ,Mendoza,1540,0,5
14,2020-05-20,ARG,Argentina,AR.MN,Misiones,792,0,0
15,2020-05-20,ARG,Argentina,AR.NQ,Neuquen,1336,0,2
16,2020-05-20,ARG,Argentina,AR.RN,Rio Negro,2040,0,7
17,2020-05-20,ARG,Argentina,AR.SA,Salta,1044,0,0
18,2020-05-20,ARG,Argentina,AR.SJ,San Juan,461,0,0
19,2020-05-20,ARG,Argentina,AR.SL,San Luis,281,0,6
20,2020-05-20,ARG,Argentina,AR.SC,Santa Cruz,0,0,5
21,2020-05-20,ARG,Argentina,AR.SF,Santa Fe,6880,0,27
22,2020-05-20,ARG,Argentina,AR.SE,Santiago del Estero,0,0,3
23,2020-05-20,ARG,Argentina,AR.TF,Tierra del Fuego,0,0,36
24,2020-05-20,ARG,Argentina,AR.TM,Tucuman,2968,0,3
25,2020-05-20,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-20,AUS,Australia,AU.NS,New South Wales,3082,47,2648
27,2020-05-20,AUS,Australia,AU.NT,Northern Territory,29,0,29
28,2020-05-20,AUS,Australia,AU.QL,Queensland,1058,6,1040
29,2020-05-20,AUS,Australia,AU.SA,South Australia,439,4,435
30,2020-05-20,AUS,Australia,AU.TS,Tasmania,228,13,196
31,2020-05-20,AUS,Australia,AU.VI,Victoria,1581,18,1473
32,2020-05-20,AUS,Australia,AU.WA,Western Australia,557,9,545
33,2020-05-20,AUT,Austria,AT.TR,Tirol,3532,107,3393
34,2020-05-20,AUT,Austria,AT.SZ,Salzburg,1220,38,1183
