,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-30,ARG,Argentina,AR.BA,Buenos Aires,0,0,120
2,2020-05-30,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-30,ARG,Argentina,AR.CC,Chaco,0,0,56
4,2020-05-30,ARG,Argentina,AR.CH,Chubut,0,0,0
5,2020-05-30,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,0,0,301
6,2020-05-30,ARG,Argentina,AR.CB,Cordoba,0,0,38
7,2020-05-30,ARG,Argentina,AR.CN,Corrientes,0,0,5
8,2020-05-30,ARG,Argentina,AR.ER,Entre Rios,0,0,10
9,2020-05-30,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-30,ARG,Argentina,AR.JY,Jujuy,0,0,3
11,2020-05-30,ARG,Argentina,AR.LP,La Pampa,0,0,0
12,2020-05-30,ARG,Argentina,AR.LR,La Rioja,0,0,2
13,2020-05-30,ARG,Argentina,AR.MZ,Mendoza,0,0,5
14,2020-05-30,ARG,Argentina,AR.MN,Misiones,0,0,0
15,2020-05-30,ARG,Argentina,AR.NQ,Neuquen,0,0,2
16,2020-05-30,ARG,Argentina,AR.RN,Rio Negro,0,0,7
17,2020-05-30,ARG,Argentina,AR.SA,Salta,0,0,0
18,2020-05-30,ARG,Argentina,AR.SJ,San Juan,0,0,0
19,2020-05-30,ARG,Argentina,AR.SL,San Luis,0,0,6
20,2020-05-30,ARG,Argentina,AR.SC,Santa Cruz,0,0,5
21,2020-05-30,ARG,Argentina,AR.SF,Santa Fe,0,0,27
22,2020-05-30,ARG,Argentina,AR.SE,Santiago del Estero,0,0,3
23,2020-05-30,ARG,Argentina,AR.TF,Tierra del Fuego,0,0,36
24,2020-05-30,ARG,Argentina,AR.TM,Tucuman,0,0,3
25,2020-05-30,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-30,AUS,Australia,AU.NS,New South Wales,3095,48,2685
27,2020-05-30,AUS,Australia,AU.NT,Northern Territory,29,0,29
28,2020-05-30,AUS,Australia,AU.QL,Queensland,1058,7,1046
29,2020-05-30,AUS,Australia,AU.SA,South Australia,440,4,435
30,2020-05-30,AUS,Australia,AU.TS,Tasmania,228,13,206
31,2020-05-30,AUS,Australia,AU.VI,Victoria,1649,19,1557
32,2020-05-30,AUS,Australia,AU.WA,Western Australia,586,9,552
33,2020-05-30,AUT,Austria,AT.TR,Tirol,3537,108,3419
34,2020-05-30,AUT,Austria,AT.SZ,Salzburg,1220,38,1196
35,2020-05-30,AUT,Austria,AT.ST,Steiermark,1836,147,1642
36,2020-05-30,AUT,Austria,AT.NO,Niederösterreich,2866,100,2667
37,2020-05-30,AUT,Austria,AT.WI,Wien,3219,172,2793
38,2020-05-30,AUT,Austria,AT.KA,Kärnten,414,13,398
39,2020-05-30,AUT,Austria,AT.VO,Vorarlberg,898,19,866
40,2020-05-30,AUT,Austria,AT.OO,Oberösterreich,2295,60,2214
41,2020-05-30,AUT,Austria,AT.BU,Burgenland,342,11,325
45,2020-05-30,BRA,Brazil,BR.AC,Acre,6072,142,
46,2020-05-30,BRA,Brazil,BR.AP,Amapá,9313,215,
47,2020-05-30,BRA,Brazil,BR.AM,Amazonas,40560,2047,
48,2020-05-30,BRA,Brazil,BR.PB,Pará,37296,2900,
49,2020-05-30,BRA,Brazil,BR.RO,Rondônia,4743,151,
50,2020-05-30,BRA,Brazil,BR.RR,Roraima,3299,110,
51,2020-05-30,BRA,Brazil,BR.TO,Tocantins,3981,71,
52,2020-05-30,BRA,Brazil,BR.AL,Alagoas,9223,424,
53,2020-05-30,BRA,Brazil,BR.BA,Bahia,17626,638,
54,2020-05-30,BRA,Brazil,BR.CE,Ceará,46506,2956,
55,2020-05-30,BRA,Brazil,BR.MA,Maranhão,32620,932,
56,2020-05-30,BRA,Brazil,BR.PA,Paraíba,12862,347,
57,2020-05-30,BRA,Brazil,BR.PE,Pernambuco,33427,2740,
58,2020-05-30,BRA,Brazil,BR.PI,Piauí,4745,157,
59,2020-05-30,BRA,Brazil,BR.RN,Rio Grande do Norte,7402,305,
60,2020-05-30,BRA,Brazil,BR.SE,Sergipe,6805,149,
61,2020-05-30,BRA,Brazil,BR.ES,Espirito Santo,13437,583,
62,2020-05-30,BRA,Brazil,BR.MG,Minas Gerais,9630,263,
63,2020-05-30,BRA,Brazil,BR.RJ,Rio de Janeiro,52420,5277,
64,2020-05-30,BRA,Brazil,BR.SC,São Paulo,107142,7532,
65,2020-05-30,BRA,Brazil,BR.PR,Paraná,4473,181,
66,2020-05-30,BRA,Brazil,BR.RS,Rio Grande do Sul,9242,218,
67,2020-05-30,BRA,Brazil,BR.SP,Santa Catarina,8778,136,
68,2020-05-30,BRA,Brazil,BR.DF,Distrito Federal,9474,162,
69,2020-05-30,BRA,Brazil,BR.GO,Goiás,3585,122,
70,2020-05-30,BRA,Brazil,BR.MT,Mato Grosso,2361,57,
71,2020-05-30,BRA,Brazil,BR.MS,Mato Grosso do Sul,1418,19,
72,2020-05-30,CAN,Canada,CA.AB,Alberta,6992,143,
73,2020-05-30,CAN,Canada,CA.BC,British Columbia,2573,164,
75,2020-05-30,CAN,Canada,CA.MB,Manitoba,294,7,
76,2020-05-30,CAN,Canada,CA.NB,New Brunswick,129,0,
77,2020-05-30,CAN,Canada,CA.NF,Newfoundland and Labrador,261,3,
78,2020-05-30,CAN,Canada,CA.NS,Nova Scotia,1056,60,
79,2020-05-30,CAN,Canada,CA.ON,Ontario,29023,2332,
80,2020-05-30,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-30,CAN,Canada,CA.QC,Quebec,50651,4439,
82,2020-05-30,CAN,Canada,CA.SK,Saskatchewan,645,10,
84,2020-05-30,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-30,CAN,Canada,CA.YT,Yukon,11,0,
100,2020-05-30,CHL,Chile,CL.TP,Tarapacá,2250,18,
86,2020-05-30,CHL,Chile,CL.AN,Antofagasta,2429,29,
89,2020-05-30,CHL,Chile,CL.AT,Atacama,215,0,
92,2020-05-30,CHL,Chile,CL.CO,Coquimbo,597,2,
101,2020-05-30,CHL,Chile,CL.VS,Valparaíso,3037,63,
99,2020-05-30,CHL,Chile,CL.LI,O'Higgins,756,16,
96,2020-05-30,CHL,Chile,CL.ML,Maule,1256,15,
91,2020-05-30,CHL,Chile,CL.BI,Biobío,1888,11,
87,2020-05-30,CHL,Chile,CL.AR,Araucanía,2060,47,
93,2020-05-30,CHL,Chile,CL.LG,Los Lagos,860,13,
90,2020-05-30,CHL,Chile,CL.AI,Aysén,16,0,
95,2020-05-30,CHL,Chile,CL.MA,Magallanes,1054,19,
97,2020-05-30,CHL,Chile,CL.RM,Santiago Metropolitan,76251,728,
94,2020-05-30,CHL,Chile,CL.LR,Los Ríos,345,6,
88,2020-05-30,CHL,Chile,CL.AP,Arica y Parinacota,588,7,
98,2020-05-30,CHL,Chile,CL.NB,Ñuble,1256,23,
244,2020-05-30,DEU,Germany,DE.RP,Rheinland-Pfalz,6694,230,
245,2020-05-30,DEU,Germany,DE.SH,Schleswig-Holstein,3094,145,
247,2020-05-30,DEU,Germany,DE.HE,Hessen,10033,477,
248,2020-05-30,DEU,Germany,DE.BW,Baden-Württemberg,34718,1748,
249,2020-05-30,DEU,Germany,DE.BY,Bayern,46917,2450,
250,2020-05-30,DEU,Germany,DE.NW,Nordrhein-Westfalen,38000,1597,
251,2020-05-30,DEU,Germany,DE.HB,Bremen,1398,42,
252,2020-05-30,DEU,Germany,DE.HH,Hamburg,5087,252,
253,2020-05-30,DEU,Germany,DE.NI,Niedersachsen,11992,593,
254,2020-05-30,DEU,Germany,DE.BE,Berlin,6800,198,
255,2020-05-30,DEU,Germany,DE.BR,Brandenburg,3271,155,
256,2020-05-30,DEU,Germany,DE.SN,Sachsen,5304,213,
257,2020-05-30,DEU,Germany,DE.TH,Thüringen,2984,162,
258,2020-05-30,DEU,Germany,DE.SL,Saarland,2724,163,
259,2020-05-30,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,761,20,
260,2020-05-30,DEU,Germany,DE.ST,Sachsen-Anhalt,1705,55,
261,2020-05-30,IND,India,IN.KL,Kerala,469,,
262,2020-05-30,IND,India,IN.DD,Delhi,2918,,
263,2020-05-30,IND,India,IN.TG,Telangana,1001,,
264,2020-05-30,IND,India,IN.RJ,Rajasthan,2195,,
265,2020-05-30,IND,India,IN.HR,Haryana,296,,
266,2020-05-30,IND,India,IN.UP,Uttar Pradesh,1903,,
267,2020-05-30,IND,India,IN.LD,Ladakh,20,,
268,2020-05-30,IND,India,IN.TN,Tamil Nadu,1885,,
269,2020-05-30,IND,India,IN.JK,Jammu and Kashmir,527,,
270,2020-05-30,IND,India,IN.KA,Karnataka,503,,
271,2020-05-30,IND,India,IN.MH,Maharashtra,8284,,
272,2020-05-30,IND,India,IN.PB,Punjab,324,,
273,2020-05-30,IND,India,IN.AP,Andhra Pradesh,1103,,
274,2020-05-30,IND,India,IN.UT,Uttarakhand,51,,
275,2020-05-30,IND,India,IN.OR,Odisha,103,,
276,2020-05-30,IND,India,IN.PY,Puducherry,8,,
