,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-07,ARG,Argentina,AR.BA,Buenos Aires,729,47,120
3,2020-05-07,ARG,Argentina,AR.CC,Chaco,191,9,56
4,2020-05-07,ARG,Argentina,AR.CH,Chubut,1,,
5,2020-05-07,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,648,32,301
6,2020-05-07,ARG,Argentina,AR.CB,Cordoba,228,6,38
7,2020-05-07,ARG,Argentina,AR.CN,Corrientes,31,,5
8,2020-05-07,ARG,Argentina,AR.ER,Entre Rios,21,,10
10,2020-05-07,ARG,Argentina,AR.JY,Jujuy,5,,3
11,2020-05-07,ARG,Argentina,AR.LP,La Pampa,5,,
12,2020-05-07,ARG,Argentina,AR.LR,La Rioja,31,2,2
13,2020-05-07,ARG,Argentina,AR.MZ,Mendoza,63,5,5
14,2020-05-07,ARG,Argentina,AR.MN,Misiones,3,,
15,2020-05-07,ARG,Argentina,AR.NQ,Neuquen,91,4,2
16,2020-05-07,ARG,Argentina,AR.RN,Rio Negro,106,2,7
17,2020-05-07,ARG,Argentina,AR.SA,Salta,4,,
18,2020-05-07,ARG,Argentina,AR.SJ,San Juan,2,,
19,2020-05-07,ARG,Argentina,AR.SL,San Luis,11,,6
20,2020-05-07,ARG,Argentina,AR.SC,Santa Cruz,40,,5
21,2020-05-07,ARG,Argentina,AR.SF,Santa Fe,209,2,27
22,2020-05-07,ARG,Argentina,AR.SE,Santiago del Estero,12,,3
23,2020-05-07,ARG,Argentina,AR.TF,Tierra del Fuego,110,,36
24,2020-05-07,ARG,Argentina,AR.TM,Tucuman,30,3,3
25,2020-05-07,AUS,Australia,AU.AC,Australian Capital Territory,107,3,103
26,2020-05-07,AUS,Australia,AU.NS,New South Wales,3047,44,2486
27,2020-05-07,AUS,Australia,AU.NT,Northern Territory,29,,27
28,2020-05-07,AUS,Australia,AU.QL,Queensland,1045,6,994
29,2020-05-07,AUS,Australia,AU.SA,South Australia,439,4,433
30,2020-05-07,AUS,Australia,AU.TS,Tasmania,227,13,174
31,2020-05-07,AUS,Australia,AU.VI,Victoria,1467,18,1327
32,2020-05-07,AUS,Australia,AU.WA,Western Australia,552,9,534
33,2020-05-07,AUT,Austria,AT.TR,Tirol,3515,106,3275
34,2020-05-07,AUT,Austria,AT.SZ,Salzburg,1213,36,1140
35,2020-05-07,AUT,Austria,AT.ST,Steiermark,1787,134,1350
36,2020-05-07,AUT,Austria,AT.NO,Niederösterreich,2666,95,2370
37,2020-05-07,AUT,Austria,AT.WI,Wien,2605,138,1937
38,2020-05-07,AUT,Austria,AT.KA,Kärnten,411,13,385
39,2020-05-07,AUT,Austria,AT.VO,Vorarlberg,875,19,833
40,2020-05-07,AUT,Austria,AT.OO,Oberösterreich,2263,57,2139
41,2020-05-07,AUT,Austria,AT.BU,Burgenland,330,11,269
45,2020-05-07,BRA,Brazil,BR.AC,Acre,1014,36,
46,2020-05-07,BRA,Brazil,BR.AP,Amapá,2199,61,
47,2020-05-07,BRA,Brazil,BR.AM,Amazonas,10099,806,
48,2020-05-07,BRA,Brazil,BR.PB,Pará,5524,410,
49,2020-05-07,BRA,Brazil,BR.RO,Rondônia,1098,37,
50,2020-05-07,BRA,Brazil,BR.RR,Roraima,1020,14,
51,2020-05-07,BRA,Brazil,BR.TO,Tocantins,423,9,
52,2020-05-07,BRA,Brazil,BR.AL,Alagoas,1867,98,
53,2020-05-07,BRA,Brazil,BR.BA,Bahia,4528,165,
54,2020-05-07,BRA,Brazil,BR.CE,Ceará,13888,903,
55,2020-05-07,BRA,Brazil,BR.MA,Maranhão,5389,305,
56,2020-05-07,BRA,Brazil,BR.PA,Paraíba,1657,101,
57,2020-05-07,BRA,Brazil,BR.PE,Pernambuco,10824,845,
58,2020-05-07,BRA,Brazil,BR.PI,Piauí,1051,35,
59,2020-05-07,BRA,Brazil,BR.RN,Rio Grande do Norte,1739,76,
60,2020-05-07,BRA,Brazil,BR.SE,Sergipe,1214,25,
61,2020-05-07,BRA,Brazil,BR.ES,Espirito Santo,3838,155,
62,2020-05-07,BRA,Brazil,BR.MG,Minas Gerais,2770,106,
63,2020-05-07,BRA,Brazil,BR.RJ,Rio de Janeiro,14156,1394,
64,2020-05-07,BRA,Brazil,BR.SC,São Paulo,39928,3206,
65,2020-05-07,BRA,Brazil,BR.PR,Paraná,1656,104,
66,2020-05-07,BRA,Brazil,BR.RS,Rio Grande do Sul,2129,90,
67,2020-05-07,BRA,Brazil,BR.SP,Santa Catarina,3082,63,
68,2020-05-07,BRA,Brazil,BR.DF,Distrito Federal,2258,35,
69,2020-05-07,BRA,Brazil,BR.GO,Goiás,1027,44,
70,2020-05-07,BRA,Brazil,BR.MT,Mato Grosso,417,13,
71,2020-05-07,BRA,Brazil,BR.MS,Mato Grosso do Sul,311,10,
72,2020-05-07,CAN,Canada,CA.AB,Alberta,6017,114,
73,2020-05-07,CAN,Canada,CA.BC,British Columbia,2288,126,
75,2020-05-07,CAN,Canada,CA.MB,Manitoba,283,7,
76,2020-05-07,CAN,Canada,CA.NB,New Brunswick,120,,
77,2020-05-07,CAN,Canada,CA.NF,Newfoundland and Labrador,261,3,
78,2020-05-07,CAN,Canada,CA.NS,Nova Scotia,1007,44,
79,2020-05-07,CAN,Canada,CA.ON,Ontario,20388,1607,
80,2020-05-07,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-07,CAN,Canada,CA.QC,Quebec,35249,2632,
82,2020-05-07,CAN,Canada,CA.SK,Saskatchewan,531,7,
84,2020-05-07,CAN,Canada,CA.NT,Northwest Territories,5,,
85,2020-05-07,CAN,Canada,CA.YT,Yukon,11,,
86,2020-05-07,CHL,Chile,CL.AN,Antofagasta,895,7,
87,2020-05-07,CHL,Chile,CL.AR,Araucanía,1385,36,
88,2020-05-07,CHL,Chile,CL.AP,Arica y Parinacota,335,6,
89,2020-05-07,CHL,Chile,CL.AT,Atacama,87,,
90,2020-05-07,CHL,Chile,CL.AI,Aysén,8,,
91,2020-05-07,CHL,Chile,CL.BI,Biobío,814,8,
92,2020-05-07,CHL,Chile,CL.CO,Coquimbo,100,,
93,2020-05-07,CHL,Chile,CL.LG,Los Lagos,545,10,
94,2020-05-07,CHL,Chile,CL.LR,Los Ríos,202,5,
95,2020-05-07,CHL,Chile,CL.MA,Magallanes,836,11,
96,2020-05-07,CHL,Chile,CL.ML,Maule,414,14,
97,2020-05-07,CHL,Chile,CL.RM,Santiago Metropolitan,16828,152,
98,2020-05-07,CHL,Chile,CL.NB,Ñuble,151,3,
99,2020-05-07,CHL,Chile,CL.LI,O'Higgins,417,1,
100,2020-05-07,CHL,Chile,CL.TP,Tarapacá,781,17,
101,2020-05-07,CHL,Chile,CL.VS,Valparaíso,793,17,
244,2020-05-07,DEU,Germany,DE.RP,Rheinland-Pfalz,6241,192,
245,2020-05-07,DEU,Germany,DE.SH,Schleswig-Holstein,2860,122,
247,2020-05-07,DEU,Germany,DE.HE,Hessen,8850,403,
248,2020-05-07,DEU,Germany,DE.BW,Baden-Württemberg,32898,1515,
249,2020-05-07,DEU,Germany,DE.BY,Bayern,43905,2114,
250,2020-05-07,DEU,Germany,DE.NW,Nordrhein-Westfalen,34522,1397,
251,2020-05-07,DEU,Germany,DE.HB,Bremen,997,32,
252,2020-05-07,DEU,Germany,DE.HH,Hamburg,4753,201,
253,2020-05-07,DEU,Germany,DE.NI,Niedersachsen,10686,493,
254,2020-05-07,DEU,Germany,DE.BE,Berlin,6209,163,
255,2020-05-07,DEU,Germany,DE.BR,Brandenburg,3037,131,
256,2020-05-07,DEU,Germany,DE.SN,Sachsen,4839,184,
257,2020-05-07,DEU,Germany,DE.TH,Thüringen,2512,112,
258,2020-05-07,DEU,Germany,DE.SL,Saarland,2658,140,
259,2020-05-07,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,718,19,
260,2020-05-07,DEU,Germany,DE.ST,Sachsen-Anhalt,1615,48,
261,2020-05-07,IND,India,IN.KL,Kerala,469,,
262,2020-05-07,IND,India,IN.DD,Delhi,2918,,
263,2020-05-07,IND,India,IN.TG,Telangana,1001,,
264,2020-05-07,IND,India,IN.RJ,Rajasthan,2185,,
265,2020-05-07,IND,India,IN.HR,Haryana,296,,
266,2020-05-07,IND,India,IN.UP,Uttar Pradesh,1873,,
267,2020-05-07,IND,India,IN.LD,Ladakh,20,,
268,2020-05-07,IND,India,IN.TN,Tamil Nadu,1885,,
269,2020-05-07,IND,India,IN.JK,Jammu and Kashmir,523,,
270,2020-05-07,IND,India,IN.KA,Karnataka,503,,
271,2020-05-07,IND,India,IN.MH,Maharashtra,8068,,
272,2020-05-07,IND,India,IN.PB,Punjab,322,,
273,2020-05-07,IND,India,IN.AP,Andhra Pradesh,1097,,
274,2020-05-07,IND,India,IN.UT,Uttarakhand,51,,
275,2020-05-07,IND,India,IN.OR,Odisha,103,,
276,2020-05-07,IND,India,IN.PY,Puducherry,8,,
277,2020-05-07,IND,India,IN.WB,West Bengal,611,,
278,2020-05-07,IND,India,IN.CH,Chandigarh,36,,
279,2020-05-07,IND,India,IN.CT,Chhattisgarh,37,,
280,2020-05-07,IND,India,IN.GJ,Gujarat,3301,,
281,2020-05-07,IND,India,IN.HP,Himachal Pradesh,40,,
282,2020-05-07,IND,India,IN.MP,Madhya Pradesh,2090,,
283,2020-05-07,IND,India,IN.BR,Bihar,277,,
284,2020-05-07,IND,India,IN.MN,Manipur,2,,
285,2020-05-07,IND,India,IN.MZ,Mizoram,1,,
286,2020-05-07,IND,India,IN.GA,Goa,7,,
287,2020-05-07,IND,India,IN.AN,Andaman and Nicobar Islands,33,,
288,2020-05-07,IND,India,IN.JH,Jharkhand,82,,
289,2020-05-07,IND,India,IN.AS,Assam,36,,
290,2020-05-07,IND,India,IN.AR,Arunachal Pradesh,1,,
292,2020-05-07,IND,India,IN.TR,Tripura,2,,
294,2020-05-07,IND,India,IN.ML,Meghalaya,12,,
297,2020-05-07,IDN,Indonesia,ID.AC,Aceh,17,,
298,2020-05-07,IDN,Indonesia,ID.SU,Sumatera Utara,142,,
299,2020-05-07,IDN,Indonesia,ID.SB,Sumatera Barat,252,,
300,2020-05-07,IDN,Indonesia,ID.RI,Riau,66,,
301,2020-05-07,IDN,Indonesia,ID.JA,Jambi,47,,
302,2020-05-07,IDN,Indonesia,ID.SL,Sumatera Selatan,227,,
303,2020-05-07,IDN,Indonesia,ID.BE,Bengkulu,14,,
304,2020-05-07,IDN,Indonesia,ID.LA,Lampung,63,,
306,2020-05-07,IDN,Indonesia,ID.KR,Kepulauan Riau,98,,
308,2020-05-07,IDN,Indonesia,ID.JR,Jawa Barat,1381,,
309,2020-05-07,IDN,Indonesia,ID.JT,Jawa Tengah,904,,
311,2020-05-07,IDN,Indonesia,ID.JI,Jawa Timur,1267,,
312,2020-05-07,IDN,Indonesia,ID.BT,Banten,495,,
313,2020-05-07,IDN,Indonesia,ID.BA,Bali,287,,
314,2020-05-07,IDN,Indonesia,ID.NB,Nusa Tenggara Barat,300,,
315,2020-05-07,IDN,Indonesia,ID.NT,Nusa Tenggara Timur,12,,
316,2020-05-07,IDN,Indonesia,ID.KB,Kalimantan Barat,95,,
317,2020-05-07,IDN,Indonesia,ID.KT,Kalimantan Tengah,188,,
318,2020-05-07,IDN,Indonesia,ID.KS,Kalimantan Selatan,238,,
319,2020-05-07,IDN,Indonesia,ID.KM,Kalimantan Timur,182,,
321,2020-05-07,IDN,Indonesia,ID.SW,Sulawesi Utara,45,,
322,2020-05-07,IDN,Indonesia,ID.ST,Sulawesi Tengah,75,,
323,2020-05-07,IDN,Indonesia,ID.SE,Sulawesi Selatan,684,,
324,2020-05-07,IDN,Indonesia,ID.SG,Sulawesi Tenggara,69,,
325,2020-05-07,IDN,Indonesia,ID.GO,Gorontalo,19,,
326,2020-05-07,IDN,Indonesia,ID.SR,Sulawesi Barat,58,,
327,2020-05-07,IDN,Indonesia,ID.MA,Maluku,23,,
328,2020-05-07,IDN,Indonesia,ID.MU,Maluku Utara,50,,
329,2020-05-07,IDN,Indonesia,ID.PA,Papua,252,,
330,2020-05-07,IDN,Indonesia,ID.IB,Papua Barat,53,,
331,2020-05-07,IRN,Iran,IR.QM,Qom,1178,,
332,2020-05-07,IRN,Iran,IR.TH,Tehran,5098,,
333,2020-05-07,IRN,Iran,IR.MN,Mazandaran,1700,,
334,2020-05-07,IRN,Iran,IR.AL,Alborz,1177,,
335,2020-05-07,IRN,Iran,IR.SM,Semnan,645,,
336,2020-05-07,IRN,Iran,IR.GI,Golestan,391,,
337,2020-05-07,IRN,Iran,IR.QZ,Qazvin,669,,
338,2020-05-07,IRN,Iran,IR.IL,Isfahan,1979,,
339,2020-05-07,IRN,Iran,IR.ES,Fars,505,,
