,date,iso3,admin0_name,admin1_hasc,admin1_name,confirmed,death,recovered
1,2020-05-23,ARG,Argentina,AR.BA,Buenos Aires,0,0,120
2,2020-05-23,ARG,Argentina,AR.CT,Catamarca,0,0,0
3,2020-05-23,ARG,Argentina,AR.CC,Chaco,0,0,56
4,2020-05-23,ARG,Argentina,AR.CH,Chubut,0,0,0
5,2020-05-23,ARG,Argentina,AR.DF,Ciudad de Buenos Aires,0,0,301
6,2020-05-23,ARG,Argentina,AR.CB,Cordoba,0,0,38
7,2020-05-23,ARG,Argentina,AR.CN,Corrientes,0,0,5
8,2020-05-23,ARG,Argentina,AR.ER,Entre Rios,0,0,10
9,2020-05-23,ARG,Argentina,AR.FM,Formosa,0,0,0
10,2020-05-23,ARG,Argentina,AR.JY,Jujuy,0,0,3
11,2020-05-23,ARG,Argentina,AR.LP,La Pampa,0,0,0
12,2020-05-23,ARG,Argentina,AR.LR,La Rioja,0,0,2
13,2020-05-23,ARG,Argentina,AR.MZ,Mendoza,0,0,5
14,2020-05-23,ARG,Argentina,AR.MN,Misiones,0,0,0
15,2020-05-23,ARG,Argentina,AR.NQ,Neuquen,0,0,2
16,2020-05-23,ARG,Argentina,AR.RN,Rio Negro,0,0,7
17,2020-05-23,ARG,Argentina,AR.SA,Salta,0,0,0
18,2020-05-23,ARG,Argentina,AR.SJ,San Juan,0,0,0
19,2020-05-23,ARG,Argentina,AR.SL,San Luis,0,0,6
20,2020-05-23,ARG,Argentina,AR.SC,Santa Cruz,0,0,5
21,2020-05-23,ARG,Argentina,AR.SF,Santa Fe,0,0,27
22,2020-05-23,ARG,Argentina,AR.SE,Santiago del Estero,0,0,3
23,2020-05-23,ARG,Argentina,AR.TF,Tierra del Fuego,0,0,36
24,2020-05-23,ARG,Argentina,AR.TM,Tucuman,0,0,3
25,2020-05-23,AUS,Australia,AU.AC,Australian Capital Territory,107,3,104
26,2020-05-23,AUS,Australia,AU.NS,New South Wales,3087,48,2653
27,2020-05-23,AUS,Australia,AU.NT,Northern Territory,29,0,29
28,2020-05-23,AUS,Australia,AU.QL,Queensland,1061,6,1041
29,2020-05-23,AUS,Australia,AU.SA,South Australia,439,4,435
30,2020-05-23,AUS,Australia,AU.TS,Tasmania,228,13,199
31,2020-05-23,AUS,Australia,AU.VI,Victoria,1603,19,1498
32,2020-05-23,AUS,Australia,AU.WA,Western Australia,560,9,549
33,2020-05-23,AUT,Austria,AT.TR,Tirol,3536,108,3396
34,2020-05-23,AUT,Austria,AT.SZ,Salzburg,1220,38,1192
35,2020-05-23,AUT,Austria,AT.ST,Steiermark,1833,144,1599
36,2020-05-23,AUT,Austria,AT.NO,Niederösterreich,2830,100,2583
37,2020-05-23,AUT,Austria,AT.WI,Wien,3061,146,2488
38,2020-05-23,AUT,Austria,AT.KA,Kärnten,411,13,395
39,2020-05-23,AUT,Austria,AT.VO,Vorarlberg,896,19,862
40,2020-05-23,AUT,Austria,AT.OO,Oberösterreich,2289,60,2202
41,2020-05-23,AUT,Austria,AT.BU,Burgenland,338,11,318
45,2020-05-23,BRA,Brazil,BR.AC,Acre,3867,87,
46,2020-05-23,BRA,Brazil,BR.AP,Amapá,6091,162,
47,2020-05-23,BRA,Brazil,BR.AM,Amazonas,28802,1744,
48,2020-05-23,BRA,Brazil,BR.PB,Pará,22697,2001,
49,2020-05-23,BRA,Brazil,BR.RO,Rondônia,3109,115,
50,2020-05-23,BRA,Brazil,BR.RR,Roraima,2374,81,
51,2020-05-23,BRA,Brazil,BR.TO,Tocantins,2430,51,
52,2020-05-23,BRA,Brazil,BR.AL,Alagoas,5630,301,
53,2020-05-23,BRA,Brazil,BR.BA,Bahia,13000,413,
54,2020-05-23,BRA,Brazil,BR.CE,Ceará,35122,2308,
55,2020-05-23,BRA,Brazil,BR.MA,Maranhão,18767,722,
56,2020-05-23,BRA,Brazil,BR.PA,Paraíba,7508,258,
57,2020-05-23,BRA,Brazil,BR.PE,Pernambuco,26786,2144,
58,2020-05-23,BRA,Brazil,BR.PI,Piauí,3258,99,
59,2020-05-23,BRA,Brazil,BR.RN,Rio Grande do Norte,4599,184,
60,2020-05-23,BRA,Brazil,BR.SE,Sergipe,5131,86,
61,2020-05-23,BRA,Brazil,BR.ES,Espirito Santo,9918,417,
62,2020-05-23,BRA,Brazil,BR.MG,Minas Gerais,6338,217,
63,2020-05-23,BRA,Brazil,BR.RJ,Rio de Janeiro,34533,3905,
64,2020-05-23,BRA,Brazil,BR.SC,São Paulo,80558,6045,
65,2020-05-23,BRA,Brazil,BR.PR,Paraná,3099,150,
66,2020-05-23,BRA,Brazil,BR.RS,Rio Grande do Sul,6336,176,
67,2020-05-23,BRA,Brazil,BR.SP,Santa Catarina,6607,103,
68,2020-05-23,BRA,Brazil,BR.DF,Distrito Federal,6251,95,
69,2020-05-23,BRA,Brazil,BR.GO,Goiás,2377,95,
70,2020-05-23,BRA,Brazil,BR.MT,Mato Grosso,1352,37,
71,2020-05-23,BRA,Brazil,BR.MS,Mato Grosso do Sul,858,17,
72,2020-05-23,CAN,Canada,CA.AB,Alberta,6818,135,
73,2020-05-23,CAN,Canada,CA.BC,British Columbia,2517,157,
75,2020-05-23,CAN,Canada,CA.MB,Manitoba,292,7,
76,2020-05-23,CAN,Canada,CA.NB,New Brunswick,121,0,
77,2020-05-23,CAN,Canada,CA.NF,Newfoundland and Labrador,260,3,
78,2020-05-23,CAN,Canada,CA.NS,Nova Scotia,1049,58,
79,2020-05-23,CAN,Canada,CA.ON,Ontario,26560,2157,
80,2020-05-23,CAN,Canada,CA.PE,Prince Edward Island,27,0,
81,2020-05-23,CAN,Canada,CA.QC,Quebec,46847,3941,
82,2020-05-23,CAN,Canada,CA.SK,Saskatchewan,630,7,
84,2020-05-23,CAN,Canada,CA.NT,Northwest Territories,5,0,
85,2020-05-23,CAN,Canada,CA.YT,Yukon,11,0,
100,2020-05-23,CHL,Chile,CL.TP,Tarapacá,1471,5,
86,2020-05-23,CHL,Chile,CL.AN,Antofagasta,1897,21,
89,2020-05-23,CHL,Chile,CL.AT,Atacama,182,0,
92,2020-05-23,CHL,Chile,CL.CO,Coquimbo,294,2,
101,2020-05-23,CHL,Chile,CL.VS,Valparaíso,2116,44,
99,2020-05-23,CHL,Chile,CL.LI,O'Higgins,518,11,
96,2020-05-23,CHL,Chile,CL.ML,Maule,823,16,
91,2020-05-23,CHL,Chile,CL.BI,Biobío,1354,10,
87,2020-05-23,CHL,Chile,CL.AR,Araucanía,1774,45,
93,2020-05-23,CHL,Chile,CL.LG,Los Lagos,727,13,
90,2020-05-23,CHL,Chile,CL.AI,Aysén,8,0,
95,2020-05-23,CHL,Chile,CL.MA,Magallanes,997,18,
97,2020-05-23,CHL,Chile,CL.RM,Santiago Metropolitan,51399,455,
94,2020-05-23,CHL,Chile,CL.LR,Los Ríos,274,7,
88,2020-05-23,CHL,Chile,CL.AP,Arica y Parinacota,492,7,
98,2020-05-23,CHL,Chile,CL.NB,Ñuble,1077,21,
244,2020-05-23,DEU,Germany,DE.RP,Rheinland-Pfalz,6590,227,
245,2020-05-23,DEU,Germany,DE.SH,Schleswig-Holstein,3062,137,
247,2020-05-23,DEU,Germany,DE.HE,Hessen,9762,460,
248,2020-05-23,DEU,Germany,DE.BW,Baden-Württemberg,34399,1697,
249,2020-05-23,DEU,Germany,DE.BY,Bayern,46206,2377,
250,2020-05-23,DEU,Germany,DE.NW,Nordrhein-Westfalen,37223,1563,
251,2020-05-23,DEU,Germany,DE.HB,Bremen,1299,41,
252,2020-05-23,DEU,Germany,DE.HH,Hamburg,5066,241,
253,2020-05-23,DEU,Germany,DE.NI,Niedersachsen,11578,572,
254,2020-05-23,DEU,Germany,DE.BE,Berlin,6637,191,
255,2020-05-23,DEU,Germany,DE.BR,Brandenburg,3214,154,
256,2020-05-23,DEU,Germany,DE.SN,Sachsen,5221,204,
257,2020-05-23,DEU,Germany,DE.TH,Thüringen,2857,152,
258,2020-05-23,DEU,Germany,DE.SL,Saarland,2713,157,
259,2020-05-23,DEU,Germany,DE.MV,Mecklenburg-Vorpommern,760,20,
260,2020-05-23,DEU,Germany,DE.ST,Sachsen-Anhalt,1694,54,
